source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
3871A,0,ABUCASIS_PRINACTIVO,CAPTOPRIL,1340128,RxNorm,1970-01-01,2099-12-31,
1966A,0,ABUCASIS_PRINACTIVO,METRONIDAZOL,1707164,RxNorm,1970-01-01,2099-12-31,
8040A,0,ABUCASIS_PRINACTIVO,HORMONA PARATIROIDEA,43532113,RxNorm,1970-01-01,2099-12-31,
1570A,0,ABUCASIS_PRINACTIVO,FLUORESCEINA,996625,RxNorm,1970-01-01,2099-12-31,
9A,0,ABUCASIS_PRINACTIVO,RETINOL,19008339,RxNorm,1970-01-01,2099-12-31,
2427A,0,ABUCASIS_PRINACTIVO,FOSCARNET,1724700,RxNorm,1970-01-01,2099-12-31,
1023A,0,ABUCASIS_PRINACTIVO,SIMVASTATINA,1539403,RxNorm,1970-01-01,2099-12-31,
1908A,0,ABUCASIS_PRINACTIVO,MEPIRAMINA,1159811,RxNorm,1970-01-01,2099-12-31,
8579A,0,ABUCASIS_PRINACTIVO,VEMURAFENIB,40241937,RxNorm,1970-01-01,2099-12-31,
1474A,0,ABUCASIS_PRINACTIVO,ETILEFRINA,19050419,RxNorm,1970-01-01,2099-12-31,
2583A,0,ABUCASIS_PRINACTIVO,VINORELBINA,1343346,RxNorm,1970-01-01,2099-12-31,
8305A,0,ABUCASIS_PRINACTIVO,TAPENTADOL,19026459,RxNorm,1970-01-01,2099-12-31,
2651A,0,ABUCASIS_PRINACTIVO,LENOGRASTIM,19009705,RxNorm,1970-01-01,2099-12-31,
2720A,0,ABUCASIS_PRINACTIVO,DIACEREINA,19088915,RxNorm,1970-01-01,2099-12-31,
8110A,0,ABUCASIS_PRINACTIVO,GADOVERSETAMIDA,19089496,RxNorm,1970-01-01,2099-12-31,
277A,0,ABUCASIS_PRINACTIVO,FOSFESTROL,19065450,RxNorm,1970-01-01,2099-12-31,
1218A,0,ABUCASIS_PRINACTIVO,DESLORATADINA,1103006,RxNorm,1970-01-01,2099-12-31,
7192A,0,ABUCASIS_PRINACTIVO,PRAVASTATINA,1551860,RxNorm,1970-01-01,2099-12-31,
7013A,0,ABUCASIS_PRINACTIVO,AMOROLFINA,19032619,RxNorm,1970-01-01,2099-12-31,
1666A,0,ABUCASIS_PRINACTIVO,GLUCOSAMINA,1360332,RxNorm,1970-01-01,2099-12-31,
3276A,0,ABUCASIS_PRINACTIVO,CEFACLOR,1768849,RxNorm,1970-01-01,2099-12-31,
2027A,0,ABUCASIS_PRINACTIVO,NISTATINA,922570,RxNorm,1970-01-01,2099-12-31,
5020A,0,ABUCASIS_PRINACTIVO,CARBOPROST,19049150,RxNorm,1970-01-01,2099-12-31,
2473A,0,ABUCASIS_PRINACTIVO,AMSACRINA,19017810,RxNorm,1970-01-01,2099-12-31,
924A,0,ABUCASIS_PRINACTIVO,FLOCTAFENINA,19054931,RxNorm,1970-01-01,2099-12-31,
2222A,0,ABUCASIS_PRINACTIVO,LISINOPRIL,1308216,RxNorm,1970-01-01,2099-12-31,
9139A,0,ABUCASIS_PRINACTIVO,ELIGLUSTAT,45775782,RxNorm,1970-01-01,2099-12-31,
599A,0,ABUCASIS_PRINACTIVO,CINARIZINA,19097481,RxNorm,1970-01-01,2099-12-31,
1088A,0,ABUCASIS_PRINACTIVO,PENTOXIFILINA,1331247,RxNorm,1970-01-01,2099-12-31,
2324A,0,ABUCASIS_PRINACTIVO,RIBAVIRINA,1762711,RxNorm,1970-01-01,2099-12-31,
1560A,0,ABUCASIS_PRINACTIVO,FLUCLORTOLONA,19009949,RxNorm,1970-01-01,2099-12-31,
8108A,0,ABUCASIS_PRINACTIVO,PANITUMUMAB,19100985,RxNorm,1970-01-01,2099-12-31,
8620A,0,ABUCASIS_PRINACTIVO,LIXISENATIDA,44506754,RxNorm,1970-01-01,2099-12-31,
2305A,0,ABUCASIS_PRINACTIVO,INTERFERON BETA HUMANO,713196,RxNorm,1970-01-01,2099-12-31,
1917A,0,ABUCASIS_PRINACTIVO,MESTEROLONA,19003140,RxNorm,1970-01-01,2099-12-31,
1164A,0,ABUCASIS_PRINACTIVO,TIAPRIDA,19008012,RxNorm,1970-01-01,2099-12-31,
65A,0,ABUCASIS_PRINACTIVO,VERALIPRIDA,19043327,RxNorm,1970-01-01,2099-12-31,
810A,0,ABUCASIS_PRINACTIVO,VINDESINA,19008336,RxNorm,1970-01-01,2099-12-31,
3262A,0,ABUCASIS_PRINACTIVO,CARTEOLOL,950370,RxNorm,1970-01-01,2099-12-31,
9056A,0,ABUCASIS_PRINACTIVO,FLORBETABEN (18F),44816302,RxNorm,1970-01-01,2099-12-31,
1998A,0,ABUCASIS_PRINACTIVO,NAFTAZONA,19080493,RxNorm,1970-01-01,2099-12-31,
2231A,0,ABUCASIS_PRINACTIVO,EBASTINA,19092433,RxNorm,1970-01-01,2099-12-31,
3252A,0,ABUCASIS_PRINACTIVO,PIVAMPICILINA,19047071,RxNorm,1970-01-01,2099-12-31,
9097A,0,ABUCASIS_PRINACTIVO,DULAGLUTIDA,45774435,RxNorm,1970-01-01,2099-12-31,
7019A,0,ABUCASIS_PRINACTIVO,AZITROMICINA,1734104,RxNorm,1970-01-01,2099-12-31,
867A,0,ABUCASIS_PRINACTIVO,VINBURNINA,19078938,RxNorm,1970-01-01,2099-12-31,
2870A,0,ABUCASIS_PRINACTIVO,FLUDESOXIGLUCOSA (18F),43012202,RxNorm,1970-01-01,2099-12-31,
2317A,0,ABUCASIS_PRINACTIVO,MUPIROCINA,951511,RxNorm,1970-01-01,2099-12-31,
2995A,0,ABUCASIS_PRINACTIVO,GADOFOSVESET,43012718,RxNorm,1970-01-01,2099-12-31,
2661A,0,ABUCASIS_PRINACTIVO,CALCIPOTRIOL,908921,RxNorm,1970-01-01,2099-12-31,
2587A,0,ABUCASIS_PRINACTIVO,LACIDIPINO,19004539,RxNorm,1970-01-01,2099-12-31,
8653A,0,ABUCASIS_PRINACTIVO,NALMEFENO,19014158,RxNorm,1970-01-01,2099-12-31,
2912A,0,ABUCASIS_PRINACTIVO,APREPITANT,936748,RxNorm,1970-01-01,2099-12-31,
2863A,0,ABUCASIS_PRINACTIVO,ETORICOXIB,19011355,RxNorm,1970-01-01,2099-12-31,
8509A,0,ABUCASIS_PRINACTIVO,LINAGLIPTINA,40239216,RxNorm,1970-01-01,2099-12-31,
9076A,0,ABUCASIS_PRINACTIVO,SILTUXIMAB,44818461,RxNorm,1970-01-01,2099-12-31,
200957A,0,ABUCASIS_PRINACTIVO,METFORMINA + VILDAGLIPTINA,1503297,RxNorm,1970-01-01,2099-12-31,
200957A,0,ABUCASIS_PRINACTIVO,METFORMINA + VILDAGLIPTINA,19122137,RxNorm,1970-01-01,2099-12-31,
228A,0,ABUCASIS_PRINACTIVO,ACETICO ACIDO *,929549,RxNorm,1970-01-01,2099-12-31,
808A,0,ABUCASIS_PRINACTIVO,BUFLOMEDIL,19039639,RxNorm,1970-01-01,2099-12-31,
2741A,0,ABUCASIS_PRINACTIVO,NEBIVOLOL,1314577,RxNorm,1970-01-01,2099-12-31,
2859A,0,ABUCASIS_PRINACTIVO,FROVATRIPTAN,1189458,RxNorm,1970-01-01,2099-12-31,
2725A,0,ABUCASIS_PRINACTIVO,IOBITRIDOL,19053540,RxNorm,1970-01-01,2099-12-31,
3461A,0,ABUCASIS_PRINACTIVO,MEDROGESTONA,19000207,RxNorm,1970-01-01,2099-12-31,
12A,0,ABUCASIS_PRINACTIVO,PARACETAMOL,1125315,RxNorm,1970-01-01,2099-12-31,
8098A,0,ABUCASIS_PRINACTIVO,NONACOG ALFA,1351935,RxNorm,1970-01-01,2099-12-31,
8104A,0,ABUCASIS_PRINACTIVO,TRABECTEDINA,35603017,RxNorm,1970-01-01,2099-12-31,
888A,0,ABUCASIS_PRINACTIVO,METILPREDNISOLONA,1506270,RxNorm,1970-01-01,2099-12-31,
2586A,0,ABUCASIS_PRINACTIVO,PAROXETINA,722031,RxNorm,1970-01-01,2099-12-31,
9271A,0,ABUCASIS_PRINACTIVO,VENETOCLAX,35604205,RxNorm,1970-01-01,2099-12-31,
1076A,0,ABUCASIS_PRINACTIVO,BASILIXIMAB,19038440,RxNorm,1970-01-01,2099-12-31,
8289A,0,ABUCASIS_PRINACTIVO,TOCILIZUMAB,40171288,RxNorm,1970-01-01,2099-12-31,
1114A,0,ABUCASIS_PRINACTIVO,TASONERMINA,19071159,RxNorm,1970-01-01,2099-12-31,
658A,0,ABUCASIS_PRINACTIVO,CLENBUTEROL,19097824,RxNorm,1970-01-01,2099-12-31,
3737A,0,ABUCASIS_PRINACTIVO,BEZAFIBRATO,19022956,RxNorm,1970-01-01,2099-12-31,
565A,0,ABUCASIS_PRINACTIVO,CARBIMAZOL,19040606,RxNorm,1970-01-01,2099-12-31,
1864A,0,ABUCASIS_PRINACTIVO,LORAZEPAM,791967,RxNorm,1970-01-01,2099-12-31,
2575A,0,ABUCASIS_PRINACTIVO,ONDANSETRON,1000560,RxNorm,1970-01-01,2099-12-31,
3291A,0,ABUCASIS_PRINACTIVO,LACTOBACILLUS ACIDOPHILUS,987153,RxNorm,1970-01-01,2099-12-31,
2763A,0,ABUCASIS_PRINACTIVO,INDINAVIR,1711523,RxNorm,1970-01-01,2099-12-31,
8186A,0,ABUCASIS_PRINACTIVO,ARGATROBAN,1322207,RxNorm,1970-01-01,2099-12-31,
3893A,0,ABUCASIS_PRINACTIVO,OXATOMIDA,19071314,RxNorm,1970-01-01,2099-12-31,
8467A,0,ABUCASIS_PRINACTIVO,DOLUTEGRAVIR,43560385,RxNorm,1970-01-01,2099-12-31,
8290A,0,ABUCASIS_PRINACTIVO,USTEKINUMAB,40161532,RxNorm,1970-01-01,2099-12-31,
70A,0,ABUCASIS_PRINACTIVO,METAMPICILINA,19072054,RxNorm,1970-01-01,2099-12-31,
8073A,0,ABUCASIS_PRINACTIVO,RANIBIZUMAB,19080982,RxNorm,1970-01-01,2099-12-31,
5042A,0,ABUCASIS_PRINACTIVO,INMUNOGLOBULINA ANTICITOMEGALOVIRUS,586491,RxNorm,1970-01-01,2099-12-31,
200724A,0,ABUCASIS_PRINACTIVO,PARACETAMOL + TRAMADOL,1103314,RxNorm,1970-01-01,2099-12-31,
200724A,0,ABUCASIS_PRINACTIVO,PARACETAMOL + TRAMADOL,1125315,RxNorm,1970-01-01,2099-12-31,
1170A,0,ABUCASIS_PRINACTIVO,TRIAZOLAM,704599,RxNorm,1970-01-01,2099-12-31,
2474A,0,ABUCASIS_PRINACTIVO,TEICOPLANINA,19078399,RxNorm,1970-01-01,2099-12-31,
836A,0,ABUCASIS_PRINACTIVO,CLOBAZAM,19050832,RxNorm,1970-01-01,2099-12-31,
2082A,0,ABUCASIS_PRINACTIVO,OXOLAMINA,19018885,RxNorm,1970-01-01,2099-12-31,
318A,0,ABUCASIS_PRINACTIVO,ALOPURINOL,1167322,RxNorm,1970-01-01,2099-12-31,
745A,0,ABUCASIS_PRINACTIVO,DICLOFENACO,1124300,RxNorm,1970-01-01,2099-12-31,
1214A,0,ABUCASIS_PRINACTIVO,UREA,906914,RxNorm,1970-01-01,2099-12-31,
8217A,0,ABUCASIS_PRINACTIVO,LAPATINIB,1359548,RxNorm,1970-01-01,2099-12-31,
1423A,0,ABUCASIS_PRINACTIVO,ESCOPOLAMINA,965748,RxNorm,1970-01-01,2099-12-31,
2746A,0,ABUCASIS_PRINACTIVO,PENCICLOVIR,981654,RxNorm,1970-01-01,2099-12-31,
2797A,0,ABUCASIS_PRINACTIVO,ZOLMITRIPTAN,1116031,RxNorm,1970-01-01,2099-12-31,
2014A,0,ABUCASIS_PRINACTIVO,NICERGOLINA,19018352,RxNorm,1970-01-01,2099-12-31,
1733A,0,ABUCASIS_PRINACTIVO,TROXERUTINA,19043154,RxNorm,1970-01-01,2099-12-31,
8322A,0,ABUCASIS_PRINACTIVO,TOLVAPTAN,19036797,RxNorm,1970-01-01,2099-12-31,
3160A,0,ABUCASIS_PRINACTIVO,TRAZODONA,703547,RxNorm,1970-01-01,2099-12-31,
2374A,0,ABUCASIS_PRINACTIVO,TERLIPRESINA,19119253,RxNorm,1970-01-01,2099-12-31,
3859A,0,ABUCASIS_PRINACTIVO,TRIMETAZIDINA,19005626,RxNorm,1970-01-01,2099-12-31,
1280A,0,ABUCASIS_PRINACTIVO,ELETRIPTAN,1189697,RxNorm,1970-01-01,2099-12-31,
1077A,0,ABUCASIS_PRINACTIVO,ORLISTAT,741530,RxNorm,1970-01-01,2099-12-31,
724A,0,ABUCASIS_PRINACTIVO,DEXCLORFENIRAMINA,1188114,RxNorm,1970-01-01,2099-12-31,
5093A,0,ABUCASIS_PRINACTIVO,RITONAVIR,1748921,RxNorm,1970-01-01,2099-12-31,
8303A,0,ABUCASIS_PRINACTIVO,PRASUGREL,40163718,RxNorm,1970-01-01,2099-12-31,
3076A,0,ABUCASIS_PRINACTIVO,SULPIRIDA,19136626,RxNorm,1970-01-01,2099-12-31,
168A,0,ABUCASIS_PRINACTIVO,IOPAMIDOL,19081224,RxNorm,1970-01-01,2099-12-31,
9079A,0,ABUCASIS_PRINACTIVO,DASABUVIR,45892558,RxNorm,1970-01-01,2099-12-31,
5003A,0,ABUCASIS_PRINACTIVO,NIFURTIMOX,19127551,RxNorm,1970-01-01,2099-12-31,
2817A,0,ABUCASIS_PRINACTIVO,BEMIPARINA,19069137,RxNorm,1970-01-01,2099-12-31,
7395A,0,ABUCASIS_PRINACTIVO,GLIMEPIRIDE,1597756,RxNorm,1970-01-01,2099-12-31,
2546A,0,ABUCASIS_PRINACTIVO,DEFLAZACORT,19086888,RxNorm,1970-01-01,2099-12-31,
5022A,0,ABUCASIS_PRINACTIVO,DIBENZEPINA,19023846,RxNorm,1970-01-01,2099-12-31,
2006A,0,ABUCASIS_PRINACTIVO,NOSCAPINA,19021930,RxNorm,1970-01-01,2099-12-31,
2641A,0,ABUCASIS_PRINACTIVO,GABAPENTINA,797399,RxNorm,1970-01-01,2099-12-31,
1249A,0,ABUCASIS_PRINACTIVO,ETAMSILATO,19049350,RxNorm,1970-01-01,2099-12-31,
602A,0,ABUCASIS_PRINACTIVO,CIPROTERONA,19010792,RxNorm,1970-01-01,2099-12-31,
631A,0,ABUCASIS_PRINACTIVO,CLOMETIAZOL,19092283,RxNorm,1970-01-01,2099-12-31,
2048A,0,ABUCASIS_PRINACTIVO,NITRENDIPINO,19020061,RxNorm,1970-01-01,2099-12-31,
2655A,0,ABUCASIS_PRINACTIVO,CITALOPRAM,797617,RxNorm,1970-01-01,2099-12-31,
7038A,0,ABUCASIS_PRINACTIVO,MOLGRAMOSTIMA,19009676,RxNorm,1970-01-01,2099-12-31,
2970A,0,ABUCASIS_PRINACTIVO,INSULINA GLULISINA,1544838,RxNorm,1970-01-01,2099-12-31,
7403A,0,ABUCASIS_PRINACTIVO,RALOXIFENO,1513103,RxNorm,1970-01-01,2099-12-31,
9168A,0,ABUCASIS_PRINACTIVO,SAFINAMIDA,1594333,RxNorm,1970-01-01,2099-12-31,
63A,0,ABUCASIS_PRINACTIVO,CITRICO ACIDO*,950435,RxNorm,1970-01-01,2099-12-31,
3226A,0,ABUCASIS_PRINACTIVO,XIBORNOL,19102105,RxNorm,1970-01-01,2099-12-31,
2865A,0,ABUCASIS_PRINACTIVO,CASPOFUNGIN,1718054,RxNorm,1970-01-01,2099-12-31,
8294A,0,ABUCASIS_PRINACTIVO,CLEVIDIPINO,19089969,RxNorm,1970-01-01,2099-12-31,
919A,0,ABUCASIS_PRINACTIVO,FENBUFEN,19095703,RxNorm,1970-01-01,2099-12-31,
223A,0,ABUCASIS_PRINACTIVO,RETEPLASE,19024191,RxNorm,1970-01-01,2099-12-31,
1102A,0,ABUCASIS_PRINACTIVO,ZALEPLON,720727,RxNorm,1970-01-01,2099-12-31,
8101A,0,ABUCASIS_PRINACTIVO,ALISKIREN,1317967,RxNorm,1970-01-01,2099-12-31,
635A,0,ABUCASIS_PRINACTIVO,CLONAZEPAM,798874,RxNorm,1970-01-01,2099-12-31,
2562A,0,ABUCASIS_PRINACTIVO,FORMOTEROL,1196677,RxNorm,1970-01-01,2099-12-31,
2942A,0,ABUCASIS_PRINACTIVO,PROPIVERINA,19077093,RxNorm,1970-01-01,2099-12-31,
2412A,0,ABUCASIS_PRINACTIVO,MILRINONA,1368671,RxNorm,1970-01-01,2099-12-31,
2594A,0,ABUCASIS_PRINACTIVO,GRANISETRON,1000772,RxNorm,1970-01-01,2099-12-31,
2944A,0,ABUCASIS_PRINACTIVO,PEMETREXED,1304919,RxNorm,1970-01-01,2099-12-31,
9258A,0,ABUCASIS_PRINACTIVO,IDARUCIZUMAB,35602981,RxNorm,1970-01-01,2099-12-31,
2588A,0,ABUCASIS_PRINACTIVO,SALMETEROL,1137529,RxNorm,1970-01-01,2099-12-31,
886A,0,ABUCASIS_PRINACTIVO,PREDNISONA,1551099,RxNorm,1970-01-01,2099-12-31,
453A,0,ABUCASIS_PRINACTIVO,AMBROXOL,19088167,RxNorm,1970-01-01,2099-12-31,
489A,0,ABUCASIS_PRINACTIVO,BETAHISTINA,19020124,RxNorm,1970-01-01,2099-12-31,
1165A,0,ABUCASIS_PRINACTIVO,INSULINA GLARGINA,1502905,RxNorm,1970-01-01,2099-12-31,
8205A,0,ABUCASIS_PRINACTIVO,SARGRAMOSTIM,1308432,RxNorm,1970-01-01,2099-12-31,
2933A,0,ABUCASIS_PRINACTIVO,ARIPIPRAZOL,757688,RxNorm,1970-01-01,2099-12-31,
8093A,0,ABUCASIS_PRINACTIVO,ECULIZUMAB,19080458,RxNorm,1970-01-01,2099-12-31,
2787A,0,ABUCASIS_PRINACTIVO,PRAMIPEXOL,720810,RxNorm,1970-01-01,2099-12-31,
2952A,0,ABUCASIS_PRINACTIVO,BEVACIZUMAB,1397141,RxNorm,1970-01-01,2099-12-31,
9140A,0,ABUCASIS_PRINACTIVO,SELEXIPAG,35604848,RxNorm,1970-01-01,2099-12-31,
8323A,0,ABUCASIS_PRINACTIVO,LIRAGLUTIDA,40170911,RxNorm,1970-01-01,2099-12-31,
2704A,0,ABUCASIS_PRINACTIVO,MIRTAZAPINA,725131,RxNorm,1970-01-01,2099-12-31,
8448A,0,ABUCASIS_PRINACTIVO,VERNAKALANT,40799192,RxNorm Extension,1970-01-01,2099-12-31,
865A,0,ABUCASIS_PRINACTIVO,DOMPERIDONA,19037833,RxNorm,1970-01-01,2099-12-31,
8655A,0,ABUCASIS_PRINACTIVO,CARFILZOMIB,42873638,RxNorm,1970-01-01,2099-12-31,
8441A,0,ABUCASIS_PRINACTIVO,CRIZOTINIB,40242675,RxNorm,1970-01-01,2099-12-31,
1657A,0,ABUCASIS_PRINACTIVO,GLICLAZIDA,19059796,RxNorm,1970-01-01,2099-12-31,
1951A,0,ABUCASIS_PRINACTIVO,TIAMAZOL,1504620,RxNorm,1970-01-01,2099-12-31,
1032A,0,ABUCASIS_PRINACTIVO,FORMESTANO,19020079,RxNorm,1970-01-01,2099-12-31,
200354A,0,ABUCASIS_PRINACTIVO,PARACETAMOL + CODEINA,1125315,RxNorm,1970-01-01,2099-12-31,
200354A,0,ABUCASIS_PRINACTIVO,PARACETAMOL + CODEINA,1201620,RxNorm,1970-01-01,2099-12-31,
100444A,0,ABUCASIS_PRINACTIVO,REGADENOSON,19090761,RxNorm,1970-01-01,2099-12-31,
100A,0,ABUCASIS_PRINACTIVO,BENAZEPRIL,1335471,RxNorm,1970-01-01,2099-12-31,
2893A,0,ABUCASIS_PRINACTIVO,DUTASTERIDE,989482,RxNorm,1970-01-01,2099-12-31,
3282A,0,ABUCASIS_PRINACTIVO,PANTETINA,19019317,RxNorm,1970-01-01,2099-12-31,
7312A,0,ABUCASIS_PRINACTIVO,DEXKETOPROFENO,19056874,RxNorm,1970-01-01,2099-12-31,
1537A,0,ABUCASIS_PRINACTIVO,FENOTEROL,19053979,RxNorm,1970-01-01,2099-12-31,
2188A,0,ABUCASIS_PRINACTIVO,MIDECAMICINA,19072122,RxNorm,1970-01-01,2099-12-31,
8048A,0,ABUCASIS_PRINACTIVO,FACTOR VON WILLEBRAND,44785885,RxNorm,1970-01-01,2099-12-31,
9063A,0,ABUCASIS_PRINACTIVO,NINTEDANIB,45775396,RxNorm,1970-01-01,2099-12-31,
7042A,0,ABUCASIS_PRINACTIVO,CEFPIROMA,19001904,RxNorm,1970-01-01,2099-12-31,
200403A,0,ABUCASIS_PRINACTIVO,SALES PARA REHIDRATACION ORAL,967823,RxNorm,1970-01-01,2099-12-31,
200403A,0,ABUCASIS_PRINACTIVO,SALES PARA REHIDRATACION ORAL,19049105,RxNorm,1970-01-01,2099-12-31,
2328A,0,ABUCASIS_PRINACTIVO,BISOPROLOL,1338005,RxNorm,1970-01-01,2099-12-31,
2788A,0,ABUCASIS_PRINACTIVO,LATANOPROST,954688,RxNorm,1970-01-01,2099-12-31,
2993A,0,ABUCASIS_PRINACTIVO,TIPRANAVIR,1736999,RxNorm,1970-01-01,2099-12-31,
2389A,0,ABUCASIS_PRINACTIVO,TRAMADOL,1103314,RxNorm,1970-01-01,2099-12-31,
200092A,0,ABUCASIS_PRINACTIVO,CETIRIZINA + PSEUDOEFEDRINA,1149196,RxNorm,1970-01-01,2099-12-31,
200092A,0,ABUCASIS_PRINACTIVO,CETIRIZINA + PSEUDOEFEDRINA,1154332,RxNorm,1970-01-01,2099-12-31,
200757A,0,ABUCASIS_PRINACTIVO,TIMOLOL + TRAVOPROST,902427,RxNorm,1970-01-01,2099-12-31,
200757A,0,ABUCASIS_PRINACTIVO,TIMOLOL + TRAVOPROST,904501,RxNorm,1970-01-01,2099-12-31,
1693A,0,ABUCASIS_PRINACTIVO,HALOPERIDOL,766529,RxNorm,1970-01-01,2099-12-31,
2793A,0,ABUCASIS_PRINACTIVO,LORNOXICAM,19049709,RxNorm,1970-01-01,2099-12-31,
2860A,0,ABUCASIS_PRINACTIVO,PARICALCITOL,1517740,RxNorm,1970-01-01,2099-12-31,
2061A,0,ABUCASIS_PRINACTIVO,BIFONAZOL,19037560,RxNorm,1970-01-01,2099-12-31,
2756A,0,ABUCASIS_PRINACTIVO,SERTINDOL,19050633,RxNorm,1970-01-01,2099-12-31,
2820A,0,ABUCASIS_PRINACTIVO,ZANAMIVIR,1708748,RxNorm,1970-01-01,2099-12-31,
2826A,0,ABUCASIS_PRINACTIVO,ROFECOXIB,1189754,RxNorm,1970-01-01,2099-12-31,
7314A,0,ABUCASIS_PRINACTIVO,GEMCITABINA,1314924,RxNorm,1970-01-01,2099-12-31,
9048A,0,ABUCASIS_PRINACTIVO,EMPAGLIFLOZINA,45774751,RxNorm,1970-01-01,2099-12-31,
2783A,0,ABUCASIS_PRINACTIVO,TOLCAPONE,715727,RxNorm,1970-01-01,2099-12-31,
3077A,0,ABUCASIS_PRINACTIVO,SULTIAMO,19000921,RxNorm,1970-01-01,2099-12-31,
2794A,0,ABUCASIS_PRINACTIVO,CANDESARTAN,1351557,RxNorm,1970-01-01,2099-12-31,
8077A,0,ABUCASIS_PRINACTIVO,EXENATIDA,1583722,RxNorm,1970-01-01,2099-12-31,
7351A,0,ABUCASIS_PRINACTIVO,OXALIPLATINO,1318011,RxNorm,1970-01-01,2099-12-31,
1168A,0,ABUCASIS_PRINACTIVO,TRASTUZUMAB,1387104,RxNorm,1970-01-01,2099-12-31,
7432A,0,ABUCASIS_PRINACTIVO,EZETIMIBA,1526475,RxNorm,1970-01-01,2099-12-31,
8366A,0,ABUCASIS_PRINACTIVO,INDACATEROL,40240664,RxNorm,1970-01-01,2099-12-31,
8740A,0,ABUCASIS_PRINACTIVO,OZENOXACIN,793561,RxNorm,1970-01-01,2099-12-31,
1749A,0,ABUCASIS_PRINACTIVO,HIMECROMONA,19077421,RxNorm,1970-01-01,2099-12-31,
3048A,0,ABUCASIS_PRINACTIVO,SUXAMETONIO,836208,RxNorm,1970-01-01,2099-12-31,
1158A,0,ABUCASIS_PRINACTIVO,TIMOLOL,902427,RxNorm,1970-01-01,2099-12-31,
1162A,0,ABUCASIS_PRINACTIVO,IMIDAPRIL,19122327,RxNorm,1970-01-01,2099-12-31,
7157A,0,ABUCASIS_PRINACTIVO,LOSARTAN,1367500,RxNorm,1970-01-01,2099-12-31,
1574A,0,ABUCASIS_PRINACTIVO,FLUPENTIXOL,19055982,RxNorm,1970-01-01,2099-12-31,
2930A,0,ABUCASIS_PRINACTIVO,OLMESARTAN,40226742,RxNorm,1970-01-01,2099-12-31,
730A,0,ABUCASIS_PRINACTIVO,DIAZEPAM,723013,RxNorm,1970-01-01,2099-12-31,
2141A,0,ABUCASIS_PRINACTIVO,OMEPRAZOL,923645,RxNorm,1970-01-01,2099-12-31,
2137A,0,ABUCASIS_PRINACTIVO,FENTICONAZOL,19095729,RxNorm,1970-01-01,2099-12-31,
640A,0,ABUCASIS_PRINACTIVO,PROGLUMETACINA,19029327,RxNorm,1970-01-01,2099-12-31,
8191A,0,ABUCASIS_PRINACTIVO,ROFLUMILAST,40236897,RxNorm,1970-01-01,2099-12-31,
280A,0,ABUCASIS_PRINACTIVO,TEGAFUR,19056756,RxNorm,1970-01-01,2099-12-31,
9071A,0,ABUCASIS_PRINACTIVO,PEGINTERFERON BETA-1A,45775146,RxNorm,1970-01-01,2099-12-31,
201A,0,ABUCASIS_PRINACTIVO,ACICLOVIR,1703687,RxNorm,1970-01-01,2099-12-31,
2031A,0,ABUCASIS_PRINACTIVO,NITROFURAL,40798978,RxNorm Extension,1970-01-01,2099-12-31,
200970A,0,ABUCASIS_PRINACTIVO,METFORMINA + SITAGLIPTINA,1503297,RxNorm,1970-01-01,2099-12-31,
200970A,0,ABUCASIS_PRINACTIVO,METFORMINA + SITAGLIPTINA,1580747,RxNorm,1970-01-01,2099-12-31,
233A,0,ABUCASIS_PRINACTIVO,ACETILCISTEINA,1139042,RxNorm,1970-01-01,2099-12-31,
100225A,0,ABUCASIS_PRINACTIVO,ESTIBOGLUCONATO SODICO,19131064,RxNorm,1970-01-01,2099-12-31,
2A,0,ABUCASIS_PRINACTIVO,RANITIDINA,961047,RxNorm,1970-01-01,2099-12-31,
491A,0,ABUCASIS_PRINACTIVO,BETAMETASONA,920458,RxNorm,1970-01-01,2099-12-31,
1110A,0,ABUCASIS_PRINACTIVO,INFLIXIMAB,937368,RxNorm,1970-01-01,2099-12-31,
1167A,0,ABUCASIS_PRINACTIVO,LEVETIRACETAM,711584,RxNorm,1970-01-01,2099-12-31,
2736A,0,ABUCASIS_PRINACTIVO,TACALCITOL,19008361,RxNorm,1970-01-01,2099-12-31,
967A,0,ABUCASIS_PRINACTIVO,CLARITROMICINA,1750500,RxNorm,1970-01-01,2099-12-31,
1849A,0,ABUCASIS_PRINACTIVO,LINDANE,916751,RxNorm,1970-01-01,2099-12-31,
100042A,0,ABUCASIS_PRINACTIVO,MUROMONAB-CD3 (OKT3),19051865,RxNorm,1970-01-01,2099-12-31,
5064A,0,ABUCASIS_PRINACTIVO,PROGUANIL,1792429,RxNorm,1970-01-01,2099-12-31,
428A,0,ABUCASIS_PRINACTIVO,CICLOPIROX,950098,RxNorm,1970-01-01,2099-12-31,
936A,0,ABUCASIS_PRINACTIVO,OXACEPROL,19003691,RxNorm,1970-01-01,2099-12-31,
8439A,0,ABUCASIS_PRINACTIVO,CABAZITAXEL,40222431,RxNorm,1970-01-01,2099-12-31,
9252A,0,ABUCASIS_PRINACTIVO,ETELCALCETIDA,1593331,RxNorm,1970-01-01,2099-12-31,
1059A,0,ABUCASIS_PRINACTIVO,NELFINAVIR,1715472,RxNorm,1970-01-01,2099-12-31,
1838A,0,ABUCASIS_PRINACTIVO,LEVODOPA,789578,RxNorm,1970-01-01,2099-12-31,
