cod_presfarma,Frequency.10,codes,spanish description,english description,comment
11041,1,4247,"BENZOILO PEROXIDO 2,5% (25 MG/1 G) / 1 GEL DE 30 G (NO FINANCIABLE)",,
9396,1,5821,"HIPROMELOSA 3,2 MG EN 1 ML / 1 COLIRIO DE 10 ML (NO FINANCIABLE)",,
6081,1,6342,PRIMIDONA 250 MG / 100 COMPRIMIDOS,,
10563,1,7352,"DIATER LIOFILIZADO INICIO L1 (1,2,3)",,
24238,1,6004,IBUPROFENO 600 MG / 40 COMPRIMIDOS RECUBIERTOS CON PELICULA (NO FINANCIABLE),,
8222,1,5349,"TRAVOPROST 40 MCG/1 ML / 1 COLIRIO DE 2,5 ML",,
10408,1,6215,INSULINA GLULISINA 100 UI EN 1 ML / 5 PLUMA PREGARGADA DE 3 ML,,
3438,1,4640,RALOXIFENO 60 MG / 28 COMPRIMIDOS,,
24826,1,9246,"ALERVACCINE POLIMERIZADO DEPOT INICIO PAUTA AGRUPADA (3,3) (ALUMINIO)",,
8531,1,1967,"CODEINA 28,7 MG / 20 COMPRIMIDOS (NO FINANCIABLE)",,
15574,1,6184,ABSORBENTE INC ORINA SUP-NOC ELAST ANAT TALLA GRANDE / 80 ABSORBENTE,,
25137,1,5903,SALICILICO ACIDO 6% / 1 SOLUCION CUTANEA SIN ALCOHOL,,
10858,1,2220,SACCHAROMYCES BOULARDII  / 50 CAPSULAS (NO FINANCIABLE),,
11413,1,7670,ARNICA MONTANA + ARTEMISIA ABSINTHIUM + ANEMONA PULSATILLA 80/10/40 MCG EN 5 ML  / 1 ELIXIR DE 125 ML (NO FINANCIABLE),,
16687,1,3486,FENILALANINA 500 MG / 1 CAPSULAS (NO FINANCIABLE),,
25116,1,6447,CALCIO CARBONATO 75 MG /  SOBRES,,
2726,1,4978,"TRANDOLAPRIL 0,5 MG / 28 CAPSULAS",,
14488,1,9213,ABSORBENTE INC ORINA LIGERA FEMENINO  / 16 COMPRESA ( NO FINANCIABLE ),,
7220,1,9870,ACETILCISTEINA 2000 MG EN 10 ML / 10 VIAL DE 10 ML,,
8454,1,2208,BARNIDIPINA 10 MG / 56 CAPSULAS LIBERACION RETARDADA,,
8780,1,1697,DIACEREINA 50 MG / 30 CAPSULAS,,
4574,1,10162,KETOCONAZOL 100 MG EN 5 ML / 1 FRASCO SUSP ORAL DE 30 ML,,
7992,1,7246,TICOLCHICOSIDO + PARACETAMOL 500 MG / 30 COMPRIMIDOS,,
11018,1,4663,PARACETAMOL + FENILEFRINA + CLORFENAMINA (500/10/4) MG / 20 SOBRES (NO FINANCIABLE),,
23444,1,7779,"SODIO CLORURO 0,9% (0,9 G EN 100 ML) / 20 SOLUCION PARA IRRIGACION DE 250 ML (NO FINANCIABLE)",,
9284,1,2233,URSODEOXICOLICO ACIDO 300 MG / 60 CAPSULAS,,
16434,1,6784,CAPTOPRIL 10 MG /  CAPSULAS,,
2342,1,4906,ESPIRONOLACTONA 25 MG / 50 COMPRIMIDOS,,
9544,1,4316,ACIDO MICOFENOLICO 180 MG / 100 COMPRIMIDOS,,
510,1,4853,BOLSAS ILEOST RESINA SINTETICA ADHESIVO MICROPORO 12-70 MM 560 ML / 30 BOLSA ILEOSTOMIA,,
2187,1,6936,"NITROGLICERINA 0,4 MG EN 1 PULSACIONES / 1 AEROSOL DE 200 PULSACIONES",,
11366,1,4665,"ACETILSALICILICO + CLORFENAMINA + FENILEFRINA (500/2/7,5)MG  / 10 SOBRES EFERVESCENTES (NO FINANCIABLE)",,
22441,1,3019,RUPATADINA 1 MG EN 1 ML / 1 FRASCOS/BOLSAS (SOL/SUSP ORAL) DE 120 ML,,
6514,1,9862,SERTRALINA 50 MG / 500 COMPRIMIDOS,,
23094,1,9393,MODULOS ESPESANTES / 3 BOTE DE 300 G,,
3506,1,1642,EQUINACEA + TROSPIO + SABAL (30/2/25)MG / 40 COMPRIMIDOS (NO FINANCIABLE),,
9104,1,9543,"POLISACARIDOS CAPSULARES PNEUMOCOCO 16 MCG EN 0,5 ML / 1 JERINGA PRECARGADA DE 0,5 ML",,
18010,1,7378,APOSITO DE COLAGENO 1 G / 20 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
18194,1,9003,APOSITO DE ESPUMA POLIURETANO EXTRAFINO CON SILICONA 10X10 / 5 APOSITOS,,
6014,1,5640,PARACETAMOL + CODEINA (300/15)MG / 20 CAPSULAS,,
17435,1,8832,"ROTAVIRUS / 1 VIAL DE 1,5 ML ( NO FINANCIABLE)",,
2359,1,3002,"FUROSEMIDA + TRIAMTERENO (77,6/25) MG / 60 COMPRIMIDOS",,
6312,1,3113,CLORDIAZEPOXIDO 25 MG / 30 GRAGEAS (NO FINANCIABLE),,
4368,1,6762,AZITROMICINA 500 MG / 3 COMPRIMIDOS RECUBIERTOS,,
145,1,4125,CANULA LARINGUECTOMIA TALLA 8 / 8 CANULA,,
22430,1,3326,GOTAS LUBRICANTES  / 1 COLIRIO DE 10 ML (NO FINANCIABLE),,
3682,1,3149,"DEFLAZACORT 22,75 MG EN 1 ML / 1 SUSPENSION GOTAS DE 13 ML",,
16712,1,7200,ABSORBENTE INC ORINA NOC ELAST ANAT (CON CINTURON) TALLA MEDIANA / 80 ABSORBENTE,,
15884,1,9026,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 12 CH / 30 SONDA,,
6335,1,3807,LORAZEPAM 5 MG / 20 GRAGEAS (NO FINANCIABLE),,
13674,1,3567,LEVOTIROXINA 112 MCG / 28 COMPRIMIDOS,,
8229,1,2631,INSULINA LISPRO PROTAMINA 100 UI EN 1 ML / 5 PLUMA DE 3 ML,,
10877,1,3490,IBUPROFENO CON SAL (ARGININA) 600 MG / 40 SOBRES (NO FINANCIABLE),,
10639,1,1717,SONDA VESICAL BAJA FRICCION NELATÓN HOMBRE 10 CH / 25 SONDA,,
7930,1,4346,FENTANILO 200 MCG / 3 COMPRIMIDOS,,
18580,1,7637,APOSITO DE HIDROGEL 350 ML  SOLUCIÓN  / 1 APOSITO LIQUIDO (DISPENSACIÓN EN CENTROS SANITARIOS),,
244,1,2057,BRAGUERO INGUINAL DERECHO 100 CM / 1 BRAGUERO,,
10388,1,5757,SILDENAFILO 100 MG / 8 COMPRIMIDOS,,
22305,1,4755,ETINILESTRADIOL + DESOGESTREL (20/150)MCG / 21 COMPRIMIDOS RECUBIERTOS,,
25101,1,7140,PETIDINA 50 MG EN 1 ML / 1 AMPOLLAS DE 1 ML (NO FINANCIABLE),,
8715,1,4322,CEFAZOLINA IM 1000 MG EN 4 ML / 1 VIAL DE 4 ML,,
3706,1,9439,CALCITONINA SALMON SINTETICA 50 UI EN 2 ML / 10 VIAL DE 2 ML,,
12549,1,3402,ETINILESTRADIOL + DESOGESTREL (20/150)MCG / 21 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
8446,1,7099,LAMOTRIGINA 2 MG / 30 COMPRIMIDOS DISPERSABLES,,
88,1,7440,VENDA DE GASA ELASTICA 5 X 5 / 1 VENDA,,
25337,1,5251,"TRIAMCINOLONA ACETONIDO 0,1% / SOLUCION HIDROALCOHOLICA",,
8181,1,6150,LEVOTIROXINA 50 MCG / 50 COMPRIMIDOS,,
18579,1,7686,APOSITO DE HIDROGEL 30 ML  / 1 APOSITO LIQUIDO,,
11456,1,4357,ACETILCISTEINA 200 MG / 30 COMPRIMIDOS EFERVESCENTES (NO FINANCIABLE),,
6125,1,4811,TIAGABINA 15 MG / 100 COMPRIMIDOS,,
6910,1,9510,CARBOCISTEINA 500 MG / 20 GRAGEAS (NO FINANCIABLE),,
2833,1,4540,SULODEXIDA 300 ULS EN 4 ML / 6 AMPOLLAS DE 4 ML,,
10329,1,5902,SONDA VESICAL BAJA FRICCION TIEMANN CON BOLSA DE RECOGIDA DE ORINA 12 CH / 30 SONDA+BOLSA,,
9182,1,3506,"DICLOFENACO 0,1% (1MG/ML)  / 40 ENVASE MONODOSIS DE 0,3 ML (NO FINANCIABLE)",,
13549,1,9289,AMOXICILINA 750 MG / 12 COMPRIMIDOS DISPERSABLES,,
8873,1,4002,TEOFILINA 200 MG / 40 COMPRIMIDOS,,
9455,1,6698,BUDESONIDA 200 MCG EN 1 PULSACION / 1 INHALADOR DE 100 PULSACIONES,,
23835,1,6602,FUROSEMIDA 2 MG EN 1 ML / SOLUCION,,
23299,1,5179,FENTANILO 600 MCG / 10 COMPRIMIDO BUCAL,,
17751,1,6827,"APOSITO DE HIDROFIBRA DE HIDROCOLOIDE CON PLATA 2,5 X 45 / 3 APOSITOS",,
12406,1,2618,"FLUOCORTINA 0,75% (7,5 MG/ 1 G) / POMADA DE 30 G (NO FINANCIABLE)",,
23752,1,4398,"FENTANILO 800MCG (0,8 MG) / 30 COMPRIMIDOS SUBLINGUALES",,
16985,1,6455,ISOFLAVONAS DE SOJA + CALCIO + VIT D + VIT B  / 28 COMPRIMIDOS (NO FINANCIABLE),,
24543,1,7959,REGORAFENIB 40 MG / 84 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
13577,1,9290,"METILNALTREXONA 12 MG EN 0,6 ML / 1 VIAL DE 0,6 ML (NO FINANCIABLE)",,
11020,1,2834,"TETRIZOLINA 0,05% (50 MG/1 ML) / 1 COLIRIO DE 10 ML (NO FINANCIABLE)",,
4092,1,10143,CEFUROXIMA 125 MG / 12 COMPRIMIDOS,,
22554,1,4469,CIPROFLOXACINO 500 MG / 14 COMPRIMIDOS,,
11917,1,8981,EPOETINA ZETA 10000 UI EN 1 ML / 6 JERINGA DE 1 ML,,
5614,1,5359,TETRACAINA 200 MG EN 20 ML / 1 FRASCOS/BOLSAS USO EXTERNO DE 20 ML,,
3437,1,10130,MIFEPRISTONA 200 MG / 3 COMPRIMIDOS,,
8554,1,9065,SONDA VESICAL NELATON 8 CH / 1 SONDA,,
22348,1,8352,AGUA GELIFICADA / 4 TARRINA DE 150 G (NO FINANCIABLE),,
1215,1,1844,"ENOXAPARINA 2000 UI EN 0,2 ML / 10 AMPOLLAS DE 0,2 ML",,
14637,1,4880,AMLODIPINO 5 MG / 30 COMPRIMIDO BUCODISPERSABLE,,
11026,1,6768,DEXTROMETORFAN 20 MG / 20 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
15937,1,5984,DRONEDARONA 400 MG / 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
12548,1,7676,ACETILSALICILICO ACIDO 500 MG / 20 COMPRIMIDOS EFERVESCENTES (NO FINANCIABLE),,
2382,1,10109,DIHIDROERGOCRISTINA 1 MG EN 1 ML / 1 SOLUCION GOTAS DE 100 ML (NO FINANCIABLE),,
3,1,3225,ALGODON ARROLLADO PURO 1000 G / 1 BOLSA,,
15882,1,8133,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 14 CH / 30 SONDA (NO FINANCIABLE),,
10883,1,3551,LEVONORGESTREL +  ETINILESTRADIOL  (100/20) MCG / 28 COMPRIMIDOS RECUBIERTOS,,
203,1,5849,PARCHES OCULARES GRANDES 7.8 X 5.6 / 10 PARCHES OCULARES,,
6655,1,7450,RILUZOL 50 MG / 56 COMPRIMIDOS,,
11900,1,9606,"VIRUS VIVOS ATENUADOS VARICELA-ZOSTER  1350 U EN 0,5ML / 1 VIAL DE 0,5 ML (NO FINANCIABLE)",,
7866,1,5738,TRAMADOL 400 MG / 28 COMPRIMIDOS LIBERACION RETARDADA 24 HORAS,,
15758,1,2617,BOLSAS UROST SIST DOBLE PLACA 34-45 MM 625 ML / 30 BOLSAS UROSTOMIA + 7  PLACAS,,
9496,1,3256,"OXITETRACICLINA / POLIMIXINA B  (30MG/10,000UI)  EN 1 G / POMADA TOPICA DE 14,2 G",,
23645,1,9179,UROVACCINE BACTERIANA/AUTOVACUNA SPRAY NASAL 2 VIALES MANTENIMIENTO,,
10235,1,2190,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 6 CH / 60 SONDA,,
9355,1,9891,FOSAMPRENAVIR 250 MG EN 5 ML / 1 SUSPENSION DE 225 ML,,
15656,1,4001,BOLSAS UROST RES SINT ADH  MIC 10-55 MM 300 ML / 30 BOLSAS UROSTOMIA,,
6746,1,4318,"FORMOTEROL 4,5 MCG EN 1 DOSIS / 1 INHALADOR TURBUHALER DE 60 DOSIS",,
18230,1,8385,APOSITO BASE CON BORDE 9 X 10 / 40 APOSITOS (DISPENSACION EN CENTROS SANITARIOS),,
7336,1,3632,AMIDOTRIZOICO ACIDO 15 G EN 25 ML / 1 AMPOLLAS DE 25 ML,,
317,1,6403,ABSORBENTE INC ORINA DIA ANAT TALLA MEDIANA / 80 ABSORBENTE,,
8529,1,8284,EFAVIRENZ 600 MG / 30 COMPRIMIDOS,,
12530,1,2321,IBUPROFENO 200 MG / 20 SOBRES (NO FINANCIABLE),,
18329,1,8038,METOTREXATO 25 MG / 1 JERINGA PRECARGADA (FRACCIONADO - DISPENSACIÓN EN CENTROS SANITARIOS),,
18519,1,8856,LAMINA POLIURETANO TRANSPARENTE 8X10 CM /  20 APOSITOS ( DISPENSACIÓN CENTROS SANITARIOS),,
2040,1,5881,SODIO CLORURO 0.9 % (0.9 G/100 ML) / 1 FRASCO PARA PERFUSION DE 250 ML,,
486,1,2167,BOLSAS SISTEMA DOBLE PLACA C-ESP 70 MM 235 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
3078,1,2079,"METILPREDNISOLONA 0,1% (1 MG EN 1 G) / 1 EMULSION DE 50 G",,
11470,1,6724,FORMOTEROL 6 MCG EN 1 DOSIS / 1 INHALADOR NOVOLIZER DE 60 DOSIS,,
16861,1,4731,PARACETAMOL 1000 MG / 1 COMPRIMIDO (UNIDOSIS),,
18754,1,2592,HIALURONICO ACIDO /  1 GEL BUCAL DE 10 ML (NO FINANCIABLE),,
9760,1,4093,"LEUPRORELINA 22,5 MG EN 440 ML / 1 JERINGA PRECARGADA DE 440 ML",,
8735,1,8895,ADEFOVIR DIPIVOXIL 10 MG / 30 COMPRIMIDOS,,
11245,1,2286,HIDROCORTISONA  / 1 LOCION DE 50 ML (NO FINANCIABLE),,
2210,1,4997,ISOSORBIDA MONONITRATO 60 MG / 30 COMPRIMIDOS LIBERACION RETARDADA,,
5413,1,8156,BENCIDAMINA 60 MG EN 1 ML / 1 AEROSOL DE 100 ML (NO FINANCIABLE),,
13767,1,6444,METILFENIDATO 27 MG / 30 COMPRIMIDOS DE LIBERACION PROLONGADA,,
11121,1,8413,MAGNESIO CARBONATO + CALCIO CARBONATO (80/680)MG / 48 COMPRIMIDOS (NO FINANCIABLE),,
16718,1,2862,AGUA MARINA  / 1 SOLUCION OTICA DE 50 ML (NO FINANCIABLE),,
9356,1,9195,FOSAMPRENAVIR 700 MG / 60 COMPRIMIDOS,,
7131,1,9050,"APRACLONIDINA 10 MG EN 1 ML / 2 ENVASES MONODOSIS SOL GOTAS DE 0,25 ML",,
8803,1,1881,MICOFENOLATO MOFETIL 1000 MG EN 5 ML / 1 SUSPENSION ORAL DE 175 ML,,
23975,1,7799,PIRFENIDONA 267 MG / 252 CAPSULAS DURAS,,
22721,1,6856,ERITROMICINA 500 MG / 30 COMPRIMIDOS,,
13257,1,7999,IDEBENONA 45 MG / 30 COMPRIMIDOS (EXTRANJERO),,
17576,1,7410,ACEITE ALMENDRAS DULCES / 1 CREMA DE 125 ML (NO FINANCIABLE),,
16563,1,1622,CAMARA INHALACION  / 1 CAMARA INHALACION (NO FINANCIABLE),,
314,1,7112,ABSORBENTE INC ORINA DIA ANAT  / 20 ABSORBENTE,,
1806,1,4549,"SOLUCION GLUCOSALINA 3,3% (3,3/0,3)G EN 100 ML / 1 FRASCO DE 250 ML",,
22536,1,3443,ESCITALOPRAM 10 MG / 28 COMPRIMIDO BUCODISPERSABLE,,
9173,1,7665,VORICONAZOL 40MG/ML / 1 FRASCO,,
23889,1,2006,CICLOPIROX 80 MG/G / 1 FRASCO USO EXTERNO (UÑAS) DE 6 G,,
8974,1,7899,RIBAVIRINA 200 MG / 42 COMPRIMIDOS RECUBIERTOS,,
90,1,6565,VENDA DE GASA ELASTICA 5 X 10 / 1 VENDA,,
24471,1,4256,"TESTOSTERONA PROPIONATO 0,5% / 1 EMULSION",,
10937,1,9923,OXIBUTININA 15 MG / 30 COMP. LIBERACION RETARDADA (NO FINANCIABLE),,
21991,1,1612,MODULOS PROTEINA ENTERA / 6 BOTE DE 500 G,,
23182,1,4519,LEVOTIROXINA 200 MCG / 100 COMPRIMIDOS,,
22148,1,3277,SULFADIAZINA ARGENTICA 1% (10 MG/1 G) / 1 CREMA DE 50 G (NO FINANCIABLE),,
10568,1,7655,DEPIGOID CONTINUACION (1 VIAL),,
12540,1,3224,FORMULAS COMPLETAS OLIGOMERICAS NORMOPROTEICAS INFANTIL / 24 SMARTFLEX  DE 250 ML,,
17754,1,8748,APOSITO DE HIDROGEL 10 X 10 / 5 APOSITOS,,
4504,1,2131,CIPROFLOXACINO 750 MG / 10 COMPRIMIDOS,,
16161,1,8182,BOLSAS SISTEMA DOBLE 70 MM 480 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
3189,1,4433,"CLOBETASOL 0,05% (0,5 MG /1 G) / 1 CREMA DE 15 G",,
14866,1,7931,CHAMPU / 1 FRASCO DE 250 ML (NO FINANCIABLE),,
13524,1,4736,BISACODILO 10 MG EN 1 MG / 6 SUPOSITORIOS DE 10 MG (NO FINANCIABLE),,
1150,1,5120,"FORMULAS ESPECIALES EXENTAS DE LEUCINA, ISOLEUCINA Y VALINA (AA+HC O LIPIDOS, O AMBOS) NO MONODOSIS NIÑOS Y ADULTOS / 1 BOTE DE 450 G",,
24871,1,3904,INSULINA LISPRO ACCION RAPIDA 200 UI EN 1 ML / 5 PLUMA PREGARGADA DE 3 ML,,
11682,1,9108,MARAVIROC 150 MG / 60 COMPRIMIDOS RECUBIERTOS,,
18031,1,9143,LAMINA POLIURETANO TRANSPARENTE 15 X 20 / 10 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
11559,1,1627,ACETILCISTEINA + TUAMINOHEPTANO 1%  (10/5) MG EN 1 ML / 1 SOLUCION GOTAS NASALES 10 ML (NO FINANCIABLE),,
15835,1,6921,BOLSAS ILEOST SIST DOBLE PLACA ACOPLAM ADH 15-43 MM 400 ML / 30 BOLSA ILEOSTOMIA + 10 PLACAS + PINZA,,
5505,1,5614,CICLOBENZAPRINA 10 MG / 30 CAPSULAS,,
6099,1,5523,CLONAZEPAM 1 MG EN 1 ML / 1 AMPOLLAS DE 1 ML,,
9240,1,2383,"AMOROLFINA 0,25% (2,5 MG EN 1 G) / 1 CREMA DE 20 G",,
22552,1,2762,ITRACONAZOL 100 MG / 7 CAPSULAS,,
6079,1,1912,FENOBARBITAL 100 MG / 50 COMPRIMIDOS,,
24772,1,7014,VASELINA SALICILICA 30% / POMADA (NO FINANCIABLE),,
16989,1,6087,"HIDROCORTISONA + NEOMICINA (25/3,5 MG) / 1 POMADA DE 5 G (NO FINANCIABLE)",,
2946,1,2202,SERTACONAZOL 2% (20 MG/1 G) / 1 CREMA DE 30 G,,
18590,1,9014,HIPOBAC EUROFAR MANTENIMIENTO 2 FRASCOS GOTAS VIA ORAL/SUBLINGUAL,,
15575,1,6289,ABSORBENTE INC ORINA SUP-NOC ELAST ANAT TALLA MEDIANA / 80 ABSORBENTE,,
319,1,6473,ABSORB INC ORINA NOC ANAT  / 20 ABSORBENTE,,
6055,1,5481,ERGOTAMINA + CAFEINA 1/100 MG / 10 COMPRIMIDOS,,
3014,1,5466,CLORTETRACICLINA 1% (10 MG/ 1 G) / 1 POMADA DE 15 G,,
22532,1,6257,ESCITALOPRAM 15 MG / 28 COMPRIMIDO BUCODISPERSABLE,,
7858,1,9529,NITROGLICERINA 15 MG / 15 PARCHE TRANSDERMICO,,
4493,1,8930,CIPROFLOXACINO 200 MG EN 100 ML / 1 FRASCOS/BOLSAS PERFUSION DE 100 ML,,
2009,1,9747,"POTASIO CLORURO 7,45% (745 MG/10 ML) 1 AMPOLLAS 10 ML",,
10399,1,8494,ENTECAVIR 1 MG / 30 COMPRIMIDOS RECUBIERTOS,,
8005,1,3654,MIDECAMICINA 600 MG / 12 SOBRES,,
7800,1,7793,MIDAZOLAM 50 MG EN 10 ML / 5 AMPOLLAS DE 10 ML,,
22562,1,2975,CIPROFLOXACINO 750 MG / 14 COMPRIMIDOS,,
10947,1,9047,IBUPROFENO 200 MG / 18 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
10576,1,8204,PURETHAL CONTINUACION (1 VIAL),,
16443,1,4160,TIAMINA + CIANOCOBALAMINA + PIRIDOXINA   / 10 AMPOLLAS DE 3 ML (NO FINANCIABLE),,
2965,1,6248,TERBINAFINA 10 MG EN 1 ML / 1 SPRAY DE 30 ML,,
7038,1,3029,FEXOFENADINA 180 MG / 20 COMPRIMIDOS,,
23084,1,6584,ALITRETINOINA 30 MG / 30 CAPSULAS,,
12976,1,2769,NICOTINA 21 MG / 14 PARCHE TRANSDERMICO (NO FINANCIABLE),,
7748,1,6450,ENALAPRIL 2.5 MG / 60 COMPRIMIDOS (NO FINANCIABLE),,
11390,1,7839,CLORCICLIZINA + GUAFENESINA + CODEINA + CINEOL (5/50/5/50)MG / 12 SUPOSITORIOS INFANTIL (NO FINANCIABLE),,
24123,1,4705,COMPLETA POLIMERICA NORMOPROTEICA NORMOCALORICA CON FIBRA  / 12 SMARTFLEX DE 500 ML,,
25198,1,9112,IMIPRAMINA 25 MG / 60 COMPRIMIDOS (EXTRANJERO),,
22492,1,2830,"CANDESARTAN + HIDROCLOROTIAZIDA (16/12,5) MG / 28 COMPRIMIDOS (NO FINANCIABLE)",,
16616,1,5066,"UREA + ACETONIDO TRIAMCINOLONA (15/0,1)% / 1 EMULSION",,
16284,1,3845,APOSITOS B OSTOM ARO RES SINT <38 MM 60 MM / 5 APOSITOS B OSTOMIA,,
6223,1,5448,ZUCLOPENTIXOL 50 MG EN 1 ML / 1 AMPOLLAS DE 1 ML,,
16005,1,6221,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 15-55 MM 700 ML / 30 BOLSAS COLOSTOMIA + 30 PLACAS,,
5014,1,9471,"MEDROXIPROGESTERONA 500 MG EN 2,5 ML / 1 VIAL DE 2,5 ML",,
9687,1,3383,BOLSAS COLOST SIST DOBLE PLACA ACOPLAMIENTO ADHESIVO 10-33 MM 250 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
10728,1,7279,ALBUMINA HUMANA 20% (20 G EN 100 ML) / 100 FRASCO PERFUSION DE 100 ML,,
17093,1,2005,"SALBUTAMOL 2,5 MG  / 60 AMPOLLAS DE 2,5 ML",,
14500,1,9066,ACIDOS OMEGA 3 + LUTEINA + ZEAXANTINA + ASTAXANTINA / 30 CAPSULAS DURAS (NO FINANCIABLE),,
17555,1,3329,"HIDROCORTISONA 0,5 G EN 100 G / 1 CREMA DE 30 G (NO FINANCIABLE)",,
23707,1,5163,ALITRETINOINA 10 MG / 30 CAPSULAS BLANDAS,,
740,1,5241,ACEXAMATO DE ZINC 300 MG / 30 SOBRES,,
10860,1,5346,IBUPROFENO CON SAL (LISINA)  400 MG / 20 COMPRIMIDOS RECUBIERTOS  (NO FINACIABLE),,
22862,1,7395,DEPIGOID DUO INICIO (PAUTA RUSH)  / 1 VIAL,,
16421,1,1888,HIDROMORFONA 24 MG / 56 CAPSULAS LIBERACION MODIFICADA,,
3003,1,6160,TAZAROTENO 1 MG EN 1 G / 1 GEL DE 15 G,,
23109,1,9784,TYROSIN TU TOP MANTENIMIENTO (1 VIAL),,
3399,1,8347,GONADOTROFINA MENOPAUSIA HUMANA (HMG)( MENOTROPINA) 75 UI EN 1 ML / 10 VIAL DE 1 ML,,
9965,1,8246,RIBAVIRINA 40 MG EN 1 ML / 1 SOLUCION DE 100 ML,,
11337,1,7956,DEXTROMETORFANO 15 MG EN 5 ML / 1 JARABE DE 120 ML (NO FINANCIABLE),,
8490,1,6256,CLARITROMICINA 500 MG / 14 COMPRIMIDOS DE LIBERACION GRADUAL,,
152,1,6630,SONDA GASTRICA 8 CH / 1 SONDA,,
4494,1,8918,CIPROFLOXACINO 200 MG EN 100 ML / 1 FRASCOS/BOLSAS PERFUSION DE 200 ML,,
2916,1,4666,MICONAZOL 1% (10 MG EN 1 ML) / 1 AEROSOL DE 125 ML,,
6172,1,4194,ROPINIROL 1 MG / 21 COMPRIMIDOS,,
426,1,2593,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 25 MM 140 ML / 30 BOLSAS COLOSTOMIA,,
24109,1,8941,"HIDROGENO FOSFATO DE SODIO+DIHIDROGENO FOSFATO DE SODIO (10,8+24,4)G EN 4,5 ML / 2 FRASCOS DE 4,5 ML (NO FINANCIABLE)",,
4175,1,6269,"CEFONICID IM 1000 MG EN 2,5 ML  / 1 VIAL DE 2,5 ML",,
2519,1,3941,"BISOPROLOL 2,5 MG / 28 COMPRIMIDOS",,
17693,1,4756,APOSITO DE ESPUMA POLIURETANO TALÓN / 3 APOSITOS,,
564,1,2983,BOLSAS UROST SIST DOBLE PLACA 13-40 MM 500 ML / 30 BOLSAS UROSTOMIA +7 PLACAS,,
16810,1,4895,METRONIDAZOL 1% / 1 EMULSION,,
13040,1,7189,BUPROPION 150 MG / 100 COMPRIMIDOS CON PELÍCULA DE LIBERACION MODIFICADA (NO FINANCIABLE),,
9442,1,7002,"MEMANTINA (5 MG/ 0,5 ML) / 1 FRASCO SOL. DE 100 ML (PULSACION)",,
1008,1,2389,MIGLITOL 100 MG / 30 COMPRIMIDOS,,
4305,1,2083,ERITROMICINA 500 MG / 12 COMPRIMIDOS,,
23870,1,2154,"HIPROMELOSA 1,6 MG EN 0,5 ML / 30  ENVASE MONODOSIS DE 0,5 ML (NO FINANCIABLE)",,
15388,1,8322,CANULA TRAQUEOTOMIA FENESTRADA TALLA 4 / 3 CANULA,,
6173,1,4130,ROPINIROL 1 MG / 84 COMPRIMIDOS,,
2043,1,8797,SODIO CLORURO 0.9 % (0.9 G/100 ML) / 1 BOLSAS PARA PERFUSION DE 500 ML,,
10664,1,1977,BOLSAS COLOST SIST DOBLE PLACA ACOPLAMIENTO ADHESIVO 50 MM 420 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
18704,1,3505,LEVETIRACETAM 1000 MG / 60 SOBRES,,
10984,1,3764,VASELINA / 1 POMADA DE 60 G (NO FINANCIABLE),,
24870,1,5625,METOCLOPRAMIDA 1 MG EN 1 ML / 1 FRASCO SOL/SUSP ORAL DE 200 ML,,
15790,1,3842,"MACROGOL + BICARBONATO SODICO + CLORURO SODICO + CLORURO POTASICO 13,8 G / 10 SOBRES POLVO PARA SOLUCION ORAL (NO FINANCIABLE)",,
16345,1,5590,HIALURONATO DE ZINC  / 1 GEL DE 15 G (NO FINANCIABLE),,
16200,1,4335,ARANDANO (VACCINIUM MYRTILLUS) 500 MG / 60 CAPSULAS (NO FINANCIABLE),,
4689,1,9838,RITONAVIR 400 MG EN 5 ML / 5 FRASCOS SOL ORAL DE 90 ML,,
14371,1,2422,TIRAS REACTIVAS GLUC Y ACT.ORINA  / 10 TIRAS (NO FINANCIABLE),,
2267,1,4013,DOXAZOSINA 2 MG / 28 COMPRIMIDOS,,
2895,1,9415,FORMULAS CON CONTENIDO GRASO EN FORMA DE TRIGLICERIDOS DE CADENA MEDIA / 1 BOTE DE 400 G,,
8380,1,8667,BOSENTAN 125 MG / 56 COMPRIMIDOS RECUBIERTOS,,
6185,1,1903,CLORPROMAZINA 25 MG EN 5 ML / 5 AMPOLLAS DE 5 ML,,
23799,1,3831,SACCHAROMYCES BOULARDII 250 MG / 10 CAPSULAS DURAS (NO FINANCIABLE),,
