sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:spanish description,matchScore,mappingStatus,conceptId,comment
REFEANFE,refers amphetamines,1,,Refiere anfetaminas,1.2784161567687988,UNCHECKED,4172704,
ESCADOLO,Pain Scale,8,,Escala de dolor,1.6308293342590332,UNCHECKED,21494994,
CP,C.P,7,,C.P,1.6022534370422363,APPROVED,3043579,
TUC,Time since last cigarette,1,,Tiempo desde último cigarrillo,1.1152091026306152,UNCHECKED,4172704,
READTABA,Adverse reactions,1,,Reacciones Adversas,0.8489755392074585,UNCHECKED,4098390,
ABDBACA,Abd.BACA,1,,Abd.BACA,1.10603666305542,UNCHECKED,4172704,
FABATABA,Date snuff abandonment,1,,Fecha abandono tabaco,0.9811776280403137,UNCHECKED,4172704,
ESOSVAL,Only control ESOSVAL,11,,Solo para el control de ESOSVAL,1.06779146194458,UNCHECKED,4172704,
INTEEDUC,Educational interventions,85,,Intervenciones Educativas,1.3152532577514648,UNCHECKED,4172704,
CAIULTAN,Falls in the last year,6,,Caídas en el último año,0.7561697363853455,APPROVED,4310026,
VALOCUMP,Evaluation of compliance,793,,Valoración del cumplimiento,1.1866201162338257,UNCHECKED,4172704,
GOTEPOSM,dribbling,1,,Goteo posmiccional,1.379862666130066,UNCHECKED,4172704,
RECOGEHC,¿Gathered in H.Clinica?,40,,¿Recogidos en H.Clinica?,0.7776700258255005,UNCHECKED,4172704,
REFESINT,Refers synthetic drugs,1,,Refiere drogas de síntesis,1.105745553970337,UNCHECKED,4172704,
DIREC,Address,5,,Dirección,1.5249378681182861,APPROVED,40759918,
GLUCAP,blood glucose,770,,glucemia capilar,0.866420328617096,APPROVED,4120298,
PIOD,PIO RIGHT EYE,1,,PIO OJO DERECHO,1.3255776166915894,UNCHECKED,4172704,
TEMPCORP,Body temperature,69,,Temperatura corporal,1.0,APPROVED,4302666,
ELECTRO,Electrocardiogram,9,,Electrocardiograma,1.0,APPROVED,36308175,
FLXBMCA,Flx.BMCA,1,,Flx.BMCA,0.9029372334480286,UNCHECKED,4172704,
SE_RECO,It is recommended,39,,Se recomienda,1.2977856397628784,UNCHECKED,40765126,
CRANEAL,head circumference,1,,Perímetro craneal,1.0,UNCHECKED,4181669,
AUTOANAL,self-analysis,65,,Autoanálisis,1.2063294649124146,UNCHECKED,4172704,
HGLI,Hemoglobin A1C,9,,Hemoglobina Glicosilada A1C,0.9081674218177795,APPROVED,3004410,
ROEXARHO,Rot. Ext. Art. Shoulder,1,,Rot. Ext. Art. Hombro,0.9208452701568604,UNCHECKED,4172704,
PACIREFA,Patient type REFAR,38,,Tipo Paciente REFAR,1.244072437286377,UNCHECKED,4172704,
SEDIORIN,Urine Sediment,1,,Sedimento de orina,1.5692954063415527,UNCHECKED,4172704,
FECHALTA,date Added,1,,Fecha alta,1.5385637283325195,UNCHECKED,4172704,
NOM_APE,Name and surname,9,,Nombre y Apellidos,1.4955596923828125,APPROVED,36304461,
RETINOGR,Fundus or Retinography,64,,Fondo de Ojo o Retinografía,1.16245436668396,UNCHECKED,4172704,
SATABA_1,very strong desire to smoke or craving,5,,Deseo muy fuerte de fumar o craving,0.9266336560249329,UNCHECKED,4172704,
AYUDDEFI,definitive aid,45,,Ayuda definitiva,1.378101110458374,UNCHECKED,4172704,
CONOPOSO,Do you know your dosage?,38,,¿Conoce su posología?,0.7922757863998413,UNCHECKED,4172704,
INFOTRCV,Information on cardiovascular risk factors,571,,Información sobre  factores de riesgo cardiovascular,0.8813726902008057,UNCHECKED,4172704,
PROB_1,problem detected,45,,Problema detectado,1.3427512645721436,APPROVED,40759937,
ESTMENO,Menopausal status,5,,Estado Menopausia,1.3001735210418701,UNCHECKED,4135533,
HABIVIDA,¿Correct life habits?,36,,¿Hábitos de vida correctos?,0.8241084814071655,UNCHECKED,4172704,
ASISCONS,Attending consultations,8,,Asistencia a consultas,1.270322561264038,UNCHECKED,3015595,
-1,[Empty],76486,,[Vacio],1.362718105316162,APPROVED,0,
GCPOST,postprandial blood glucose,141,,glucemia capilar postpandrial,1.0425963401794434,APPROVED,4116187,
LATDDOLU,Derch lateralization. Artic. Dorsolumbar,1,,Lateralizacion Derch. Artic. Dorso-Lumbar,0.7916816473007202,UNCHECKED,4172704,
AYUDRECO,Help recommended,44,,Ayuda recomendada,1.1982247829437256,UNCHECKED,4172704,
PROB_6,problem detected,42,,Problema detectado,1.3427512645721436,APPROVED,46234711,
SP02,Saturacion 02 Percutaneous,289,,Saturacion 02 percutanea,1.0886017084121704,UNCHECKED,4310328,
RESUFINA,Final Result episode,138,,Resultado final episodio,1.2292524576187134,UNCHECKED,4172704,
POST-Med,average postprandial blood glucose,1,,glucemia capilar postpandrial media,0.9457374215126038,UNCHECKED,4172704,
TAD,diastolic blood pressure,3740,,Tensión arterial diastólica,1.0,APPROVED,4154790,
NUMEROND,Round number,138,,Número de ronda,1.374976634979248,UNCHECKED,4172704,
CONSTABA,anti-smoking advice (Attention Therapeutic Minima),358,,Consejo antitabaco (Atención Terapeútica Minima),0.7360350489616394,APPROVED,42868494,
PERADB,Abdominal perimeter,237,,Perímetro Abdominal,1.3311350345611572,APPROVED,40483362,
TOMAMEDI,Does the medication is taken?,42,,¿Se toma la medicación?,0.9305448532104492,UNCHECKED,4172704,
MED2OJOI,MEDICATION ASOCIACIACION O.I.,1,,MEDICACION ASOCIACIACION O.I.,0.9295355081558228,UNCHECKED,4172704,
FECHINVI,Date invitation,137,,Fecha de invitación,1.4271916151046753,UNCHECKED,4172704,
FECHINVI,Date invitation,137,,Fecha de invitación,1.4271916151046753,UNCHECKED,40767691,
EXT_MUCO,Ext. Musc. Elbow,1,,Ext. Musc. Codo,0.9560765027999878,UNCHECKED,4172704,
TAS,Systolic Blood Pressure,3662,,Tensión Arterial Sistólica,1.0,APPROVED,4152194,
GCB,Basal blood glucose,197,,glucemia capilar basal,0.751489520072937,APPROVED,4120298,
FRECAR,HEARTBEAT,2432,,Frecuencia Cardiaca,1.354974627494812,APPROVED,4088121,
VALOADVE,Rating adverse drug,303,,Valoración efectos adversos de los fármacos,0.7439731955528259,APPROVED,40488461,
PESO,Weight,2061,,Peso,1.0,APPROVED,37111521,
RIESCARD,Cardiovascular risk,90,,Riesgo Cardiovascular,0.8235895037651062,UNCHECKED,45881078,
REVIPIES,Review of the feet,164,,Revisión de los pies,1.1461267471313477,UNCHECKED,4172704,
IMC,Body Mass Index,1856,,Índice de Masa Corporal,1.0,APPROVED,4245997,
TALLA,Size,1825,,Talla,1.9332079887390137,APPROVED,4177340,
ENTR_TSO,Delivery TSO stool,142,,Entrega TSO en heces,1.1138275861740112,UNCHECKED,4172704,
CONSEJER,Recomendacienes on Physical Exercise,992,,Recomendacienes sobre Ejercicio Físico,0.9556151628494263,UNCHECKED,21493655,
CONSEJER,Recomendacienes on Physical Exercise,992,,Recomendacienes sobre Ejercicio Físico,0.9556151628494263,UNCHECKED,40765126,
CONSDIET,Recommendations on diet,959,,Recomendaciones sobre dieta,1.1639324426651,UNCHECKED,21493816,
