cod_atc4,Frequency.9,codes,spanish description,english description,comment
C03EB,6218.0,2305,ASOCIACIONES DIRETICOS ALTO TECHO+AHORRAD. POTASIO,,
A11JA,5923.0,2246,ASOCIACIONES DE VITAMINAS,,
A02AH,5825.0,2190,ANTIACIDOS CON BICARBONATO SODICO,,
N05AE,5733.0,2567,DERIVADOS DE INDOL (ANTIPSICOTICOS),,
G03GA,5632.0,2422,GONADOTROPINAS (ESTIMULANTES OVULACION),,
16B00,5613.0,2059,MUÑEQUERA METACARPIANA,,
L01BA,5484.0,2496,ANALOGOS ACIDO FOLICO (ANTINEOPLASICOS),,
26H01,5397.0,2126,APOSITOS B OSTOM ARO RES SINT,,
G03FA,5385.0,2420,PROGESTAGENOS Y ESTROGENOS EN ASOCIACION,,
C04AE,5332.0,2307,ALCALOIDES ERGOTAMINICOS (VASODILAT.PERIFERICOS),,
R05XA,5257.0,2635,OTROS PREPARADOS COMBINADOS PARA EL RESFRIO,,
D07CB,5099.0,2374,CORTICOST.MODER.POTENTES-GII+ANTIBIOTICOS (DERMAT),,
N05AB,5070.0,2564,FENOTIAZINAS PIPERAZINICAS (ANTIPSICOTICOS),,
N05AF,4915.0,2568,DERIVADOS DE TIOXANTENO (ANTIPSICOTICOS),,
S01AD,4890.0,2643,ANTIVIRALES (OFTALMOLOGICOS),,
R01AA,4684.0,2610,"SIMPATICOMIMÉTICOS, MONODROGAS",,
R06AD,4683.0,2638,DERIVADOS FENOTIAZINICOS (ANTIHISTAMINICOS),,
D10BA,4664.0,2391,RETINOIDES DE USO SISTEMICO (ANTI-ACNE),,
24E03,4521.0,2090,MEDIA E.T. CINT COMP FUERTE,,
G02CC,4515.0,2408,ANTIINFLAMATORIOS DE ADMINISTRACION VAGINAL,,
R02AA,4478.0,2616,ANTISEPTICOS (PREPARADOS PARA LA GARGANTA),,
R05CA,4455.0,2628,EXPECTORANTES,,
R05FA,4422.0,2633,DERIVADOS DEL OPIO Y EXPECTORANTES,,
J01MB,4395.0,2470,OTRAS QUINOLONAS (ANTIINFECC.SISTEMIC),,
A12CC,4375.0,2254,MAGNESIO,,
J01DB,4345.0,2456,CEFALOSPORINAS DE PRIMERA GENERACIÓN,,
M02AC,4215.0,2525,PREPARADOS CON AC.SALICILICO Y DERIV.(AINES TOPIC),,
16A00,4213.0,2058,MUÑEQUERA,,
06F03,4209.0,2048,SONDA VESICAL BAJA FRICCION,,
V07AT,4196.0,2680,COSMETICOS,,
J04AB,4190.0,2477,ANTIBIOTICOS TUBERCULOSTATICOS,,
N07AA,4190.0,2591,ANTICOLINESTARASAS (OTROS MEDIC. ACCION SNC),,
24B02,4171.0,2086,MEDIA LARGA (A-F) COMP NORMAL,,
D02AB,4107.0,2346,PRODUCTOS CON ZINC,,
D07XA,4089.0,2376,CORTICOSTEROIDES DEBILES+OTRAS SUSTANCIAS (DERMAT),,
B02BA,4051.0,2271,VITAMINA K,,
9X022,3977.0,2170,COMPLEMENTO ALIMENTICIO PERSONAS DE EDAD,,
N01BA,3942.0,2536,ESTERES DEL ACIDO AMINOBENZOICO (ANEST. LOCALES),,
25C08,3895.0,2117,BOLSAS UROST SIST DOBLE PLAC C-ESP,,
G04BX,3865.0,2432,OTROS UROLOGICOS,,
C02AB,3854.0,2294,METILDOPA (ANTIHIPERTENSIVOS),,
G03XB,3814.0,2427,ANTIPROGESTAGENOS,,
9X104,3752.0,2177,FLORA INTESTINAL MANTENIMIENTO Y EQUILIBRIO,,
G01AX,3719.0,2402,OTROS ANTIINFECCIOSOS Y ANTISEPTICOS (GINECOLOGIC),,
24F02,3670.0,2091,MEDIAS E.T. CINT COMP NORMAL,,
G03FB,3618.0,2421,"PROGESTAGENOS Y ESTROGENOS, PREPARADOS SECUENCIALES",,
J04AC,3574.0,2478,HIDRAZIDAS (TUBERCULOSTATICOS),,
C07FB,3470.0,2324,BETABLOQUEANTES SELECTIVOS ASOC. OTROS ANTIHIPERTENS,,
D07CA,3440.0,2373,CORTICOSTEROIDES DEBILES-GI+ANTIBIOTICOS (DERMAT.),,
25A17,3379.0,2102,BOLSAS COLOST SIST DOBLE PLAC C-ESP,,
J05AG,3350.0,2689,INHIB. DE LA TRANSCRIPTASA INVERSA NO NUCLEOTIDOS,,
D11AF,3336.0,2394,PREPARADOS ANTI-VERRUGAS Y CALLICIDAS,,
M01AG,3303.0,2517,FENAMATOS (AINES),,
23B03,3244.0,2074,COLECTOR BOLSA RECOGIDA ORINA AADH (AUTOADHESIVO),,
D08AX,3231.0,2384,OTROS ANTISÉPTICOS Y DESINFECTANTES,,
03B01,3205.0,2030,VENDA ELASTICA,,
A11JB,3120.0,2247,VITAMINAS CON MINERALES,,
J05AF,3083.0,2753,INHIB. DE LA TRANSCRIPTASA INVERSA NUCLEOTIDOS,,
D02AF,3059.0,2348,PREPARADOS CON ÁCIDO SALICÍLICO,,
A06AX,3028.0,2214,OTROS LAXANTES,,
24A02,3003.0,2084,MEDIA CORTA (A-D) COMP NORMAL,,
N05CH,2935.0,2579,RECEPTOR AGONISTA MELATONINA,,
J04AM,2932.0,2480,ASOCIACIONES DE MEDICAMENTOS CONTRA TUBERCULOSIS,,
C05AD,2914.0,2310,ANTIHEMORROIDALES CON ANESTESICOS LOCALES,,
J07AE,2899.0,2486,VACUNAS CONTRA COLERA,,
D05BX,2873.0,2360,OTROS ANTIPSORIASICOS DE USO SISTEMICO,,
A11EX,2838.0,2243,"VITAMINAS DEL COMPLEJO B, OTRAS COMBINACIONES",,
04A00,2806.0,2033,ESPARADRAPO,,
11A00,2789.0,2053,PARCHES OCULARES,,
N05AG,2779.0,2569,DERIVADOS DE DIFENILBUTILPIPERIDINA (ANTIPSICOTIC),,
23C05,2751.0,2080,ABSORBENTE INC ORINA SUP-NOC RECT,,
G01AC,2746.0,2399,DERIVADOS DE LA QUINOLINA (GINECOLOGICOS),,
H01BA,2641.0,2438,VASOPRESINA Y ANALOGOS,,
9X036,2619.0,2174,ALIMENTACION: ACEITES VEGETALES Y DE PESCADO,,
25A14,2618.0,2100,BOLSAS COLOST SIST DOBLE PLAC,,
J05AC,2587.0,2482,AMINAS CICLICAS (ANTIVIRALES),,
25B07,2558.0,2107,BOLSAS ILEOST SIST DOBLE PLAC,,
A06AB,2552.0,2210,LAXANTES DE CONTACTO,,
25A20,2532.0,2104,BOLSAS COLOST SIST DOBLE PLAC ACOPLAM ADH,,
01A01,2519.0,2017,ALGODON ARROLLADO PURO,,
C05CX,2483.0,2317,OTROS ESTABILIZADORES CAPILARES (VASOPROTECTORES),,
25B10,2442.0,2110,BOLSAS ILEOST SIST DOBLE PLAC C-ESP,,
N07XX,2421.0,2597,OTROS MEDICAMENTOS DE ACCION SOBRE EL SISTEMA NERVIOSO,,
47A01,2336.0,2721,CONTENEDORES RESIDUOS CITOSTÁTICOS,,
15A00,2329.0,2057,CODERA,,
26A01,2294.0,2119,CINTURON OSTOMIA,,
L03AB,2277.0,2509,INTERFERONES (INMUNOESTIMULANTES),,
26H00,2247.0,2125,APOSITOS B OSTOM ARO RES SINT MIC,,
G03HA,2242.0,2424,ANTIANDROGENOS SOLOS,,
N07AX,2230.0,2592,OTROS PARASIMPATICOMIMETICOS (MEDIC.ACCION SNC),,
25C04,2141.0,2115,BOLSAS UROST SIST DOBLE PLACA,,
A05BA,2141.0,2208,TERAPIA DEL HIGADO,,
25B11,2086.0,2111,BOLSAS ILEOST RES SINT MICROPORO FILTRO,,
M02AB,2021.0,2524,PREPARADOS CON CÁPSICUM Y AGENTES SIMILARES,,
L03AX,2001.0,2510,OTRAS CITOKINAS E INMUNOMODULADORES,,
D04AA,1981.0,2352,ANTIHISTAMÍNICOS PARA USO TÓPICO,,
S02DC,1924.0,2668,PREPARADOS INERTES,,
S01CC,1882.0,2651,ANTIINFL.NO ESTEROIDEOS ASOC. A ANTIINFECCIOSOS,,
9CPHI,1840.0,2150,FORMULAS COMPLETAS POLIMERICAS HIPERPROTEICAS HIPOCALORICAS,,
V07AB,1819.0,2679,"SOLVENTES Y AGENTES DILUYENTES, INCL.SOLUC.IRRIG.",,
A16AA,1799.0,2261,AMINOACIDOS Y DERIVADOS,,
L01XE,1795.0,2695,INHIBIDORES DIRECTOS DE  LA PROTEIN-QUINASA,,
24C03,1730.0,2088,MEDIA LARGA (A-G) COMP FUERTE,,
25B14,1726.0,2113,BOLSAS ILEOST SIST DOBLE PLACA ACOPLAMIENTO ADH,,
M02AX,1724.0,2526,OTROS PROD.TOPICOS PARA DOLOR ARTICULAR Y MUSCULAR,,
L04AC,1679.0,2700,INHIBIDORES DE LA INTERLEUCINA,,
N02CX,1637.0,2550,OTROS MEDICAMENTOS CONTRA LA MIGRAÑA,,
H02AA,1613.0,2441,MINERALOCORTOIDES,,
S01EB,1594.0,2653,PARASIMPATICOMIMETICOS EN TERAPIA DEL GLAUCOMA,,
25C07,1503.0,2116,BOLSAS UROST RES SINT ADH MIC,,
16C00,1474.0,2060,MUÑEQUERA FERULA,,
J07BB,1439.0,2492,VACUNAS CONTRA INFLUENZA,,
D04AX,1421.0,2354,OTROS ANTIPRURIGINOSOS,,
M09AX,1399.0,2535,OTROS MEDICAMENTOS PARA SISTEMA MUSCULO-ESQUELETIC,,
24D03,1375.0,2089,MEDIA LARGA SUJ COMP FUERTE,,
D08AF,1344.0,2382,DERIVADOS DEL NITROFURANO,,
H02BX,1328.0,2443,CORTICOSTEROIDES DE USO SISTEMCO EN ASOCIACION,,
D07XB,1324.0,2377,CORTICOSTEROIDES MODER.POTENTES+OTRAS SUST.(DERMAT,,
D07BB,1297.0,2371,CORTICOSTEROIDES MODERAD.POTENTES+ANTISEPTIC(DERMA,,
N05AC,1290.0,2565,FENOTIAZINAS PIPERIDINICAS (ANTIPSICOTICOS),,
9X025,1256.0,2172,VITAMINAS Y MINERALES CANTIDAD IGUAL O INFERIOR A I.D.R.,,
02A00,1235.0,2022,GASA ALGODON HIDROFILO NO ESTERIL,,
C01DX,1220.0,2292,OTROS VASODILATADORES USADOS EN CARDIOTERAPIA,,
A01AA,1213.0,2182,PREPARADOS PREVENTIVOS DE LA CARIES,,
G02BB,1179.0,2406,ANTICONCEPTIVOS INTRAVAGINALES,,
S01KA,1165.0,2663,SUSTANCIAS VISCOELASTICAS (OFTALMICOS),,
C05AX,1159.0,2312,OTROS ANTIHEMORROIDALES DE USO TOPICO,,
26K02,1146.0,2137,OTROS SISTEMAS,,
24G03,1136.0,2094,CALCETIN ELASTICO TERAPEUTICO,,
01A02,1132.0,2018,ALGODON ARROLLADO MEZCLA,,
A15ZZ,1117.0,2260,ESTIMULANTES DEL APETITO,,
J07AL,1108.0,2489,VACUNAS CONTRA NEUMOCOCO,,
L01AA,1102.0,2495,ANALOGOS DE MOSTAZAS NITROGENADAS (ANTINEOPLASIC),,
23B02,1102.0,2073,COLECTOR BOLSA RECOGIDA ORINA C-A (CON APOSITO),,
H01CC,1099.0,2751,HORMONAS ANTAGONISTAS LIBERACION GONADOTROPINA,,
9X201,1093.0,2180,ALIMENTOS A BASE DE PLANTAS Y SUS EXTRACTOS,,
A11JC,1091.0,2248,"VITAMINAS, OTRAS COMBINACIONES",,
9MPEN,1089.0,2166,MODULOS PROTEINA ENTERA,,
01C01,1089.0,2019,ALGODON ZIG-ZAG PURO,,
D08AC,1086.0,2380,BIGUANIDAS Y AMIDINAS (ANTISEPTICOS Y DESINFECT.),,
19A02,1079.0,2062,BRAGUERO INGUINAL DERECHO,,
P02CC,1078.0,2606,DERIVADOS DE TETRAHIDROPIPERAMIDINA (NEMATOCIDAS),,
A01AC,1021.0,2184,CORTICOSTEROIDES DE USO ORAL LOCAL,,
R05FB,926.0,2634,OTROS ANTITUSIGENOS Y EXPECTORANTES EN ASOCIACION,,
J01XB,925.0,2754,POLIMIXINAS (ANTIINFECCIOSOS SISTEMICOS),,
G03AD,898.0,2413,ANTICONCEPTIVOS DE EMERGENCIA,,
L01XD,894.0,2502,AGENTES USADOS EN TERÁPIA FOTODINÁMICA,,
N05BX,879.0,2576,OTROS ANSIOLITICOS,,
04B01,821.0,2035,ESPARADRAPO HIPOALERGICO FLEXIBLE,,
A12CX,816.0,2255,OTROS SUPLEMENTOS MINERALES,,
03B03,813.0,2032,VENDAJE TUBULAR Y MALLAS SUJECCION DE CURAS,,
R03BC,797.0,2622,"ANTIALERGICOS, EXCLUIDOS CORTICOSTEROIDES",,
G03AB,780.0,2411,"PROGESTAGENOS Y ESTROGENOS, COMBINAC. SECUENCIALES",,
9X032,778.0,2173,FIBRA ALIMENTARIA,,
26H07,769.0,2132,APOSITOS B OSTOM RES SINT MIC ACOPLAMIENTO ADHESIVO,,
A11GA,767.0,2244,VITAMINA C SOLA,,
D08AG,764.0,2383,PRODUCTOS CON IODO,,
19A03,745.0,2063,BRAGUERO INGUINAL IZQUIERDO,,
9COHI,745.0,2147,FORMULAS COMPLETAS OLIGOMERICAS HIPERPROTEICAS,,
06F00,738.0,2045,SONDA VESICAL LATEX,,
V07AX,727.0,2681,"AGENTES PARA EL LAVADO, ETC.",,
D11AC,700.0,2392,CHAMPÚES MEDICINALES,,
B05BA,698.0,2280,SOLUCIONES PARA NUTRICION PARENTERAL,,
M04AB,694.0,2530,PREPARADOS QUE AUMENTAN LA ELIMINACION ACIDO URICO,,
L01BB,676.0,2497,ANALOGOS DE PURINAS (ANTINEOPLASICOS),,
L01AX,674.0,2768,OTROS ALQUILANTES (ANTINEOPLASICOS),,
B05CB,664.0,2282,SOLUCIONES SALINAS (SOLUCIONES PARA IRRIGACION),,
J04AK,650.0,2479,OTROS MEDICAMENTOS CONTRA LA TUBERCULOSIS,,
H01CB,649.0,2440,HORMONAS INHIBIDORAS DEL CRECIMIENTO,,
B02BX,648.0,2273,OTROS HEMOSTATICOS SISTEMICOS,,
D10AD,639.0,2387,RETINOIDES ANTI-ACNE DE USO TOPICO,,
24D02,626.0,2697,MEDIA LARGA SUJ COMP NORMAL,,
C02DB,623.0,2297,DERIVADOS DE LA HIDRAZINOFTALAZINA (ANTIHIPERTEN.),,
C02KX,614.0,2707,OTROS ANTIHIPERTENSIVOS,,
R05CZ,601.0,2630,EXPECTORANTES Y/O MUCOLÍTICOS CON ANTIINFECCIOSOS,,
S01BB,595.0,2646,CORTICOSTEROIDES Y MIDRIATICOS EN ASOCIACION,,
A08AB,587.0,2223,PRODUCTOS ANTIOBESIDAD DE ACCION PERIFERICA,,
9X024,576.0,2171,COMPLEMENTO ALIMENTICIO FANERAS,,
N04BX,568.0,2562,OTROS DOPAMINERGICOS (ANTIPARKINSONIANOS),,
25A19,532.0,2103,BOLSAS COLOSTOMIA SISTEMA DOBLE ACOPLAMIENTO ADHESIVO,,
D10AE,529.0,2388,PEROXIDOS (ANTI-ACNE),,
26I02,526.0,2134,ACCES SIST IRRIG COLOST,,
06F02,526.0,2047,SONDA VESICAL NELATON,,
05G00,516.0,2041,FILTROS LARINGECTOMIA,,
H05BA,512.0,2449,CALCITONINAS,,
J01EB,512.0,2462,SULFONAMIDAS DE ACCION CORTA (ANTIINFEC.SISTEMICOS,,
J07BC,512.0,2493,VACUNAS CONTRA HEPATITIS,,
A02BB,498.0,2193,PROSTAGLANDINAS (ANTIULCERA PEPTICA),,
B01AX,497.0,2269,OTROS ANTITROMBOTICOS,,
D09AX,497.0,2386,APOSITOS BLANDOS DE PARAFINA,,
06B00,489.0,2043,SONDA RECTAL,,
03A01,483.0,2025,VENDA DE GASA HIDROFILA,,
26I01,471.0,2133,SIST IRRIG COLOST,,
08A02,460.0,2051,"GEL,COMPRIMIDO, ÓVULO..INTRAVAGINAL",,
26H04,456.0,2129,APOSITOS B OSTOM ARO RES SINT MIC C-ESP,,
G03BB,445.0,2415,DERIVADOS DEL ANDROSTANO (ANDROGENOS),,
J05AH,444.0,2483,INHIBIDORES DE LA NEURAMINIDASA (ANTIVIRALES SIST.,,
G03XA,441.0,2426,ANTIGONADOTROPINAS Y SIMILARES,,
9MVYM,435.0,2167,MÓDULOS DE VITAMINAS Y MINERALES,,
26H06,435.0,2131,APOSITOS B OSTOM RES SINT ACOPLAMIENTO ADHESIVO,,
17A01,434.0,2061,FAJA LUMBAR,,
9CONO,430.0,2148,FORMULAS COMPLETAS OLIGOMERICAS NORMOPROTEICAS,,
V03AC,425.0,2672,QUELANTES DEL HIERRO,,
26J04,421.0,2135,SIST COLOST CONTINENTE AADH,,
9MPAA,418.0,2165,MODULOS AMINOACIDOS,,
D01AA,414.0,2342,ANTIBIOTICOS (ANTIFUNGICOS USO TOPICO),,
03A03,406.0,2026,VENDA DE GASA HIDROFILA CAMBRIC,,
J01XA,401.0,2472,ANTIBACTERIANOS GLICOPEPTIDOS (ANTIINFEC.SISTEMIC),,
J06BA,397.0,2484,INMUNOGLOBULINA HUMANA INESPECIFICA,,
G03GB,382.0,2423,ESTIMULANTES SINTETICOS DE LA OVULACION,,
A02AX,373.0,2191,OTRAS ASOCIACIONES DE ANTIACIDOS,,
V03AX,362.0,2675,OTROS PRODUCTOS TERAPEUTICOS,,
D08AD,361.0,2381,PRODUCTOS CON ACIDO BÓRICO,,
D02AC,359.0,2347,PARAFINA BLANDA Y PRODUCTOS CON GRASA,,
23B01,359.0,2072,COLECTOR BOLSA RECOGIDA ORINA C-T (CON TIRA),,
05H00,357.0,2042,APOSITOS ADHESIVOS FILTROS LARINGECTOMIA,,
20A00,327.0,2066,SUSPENSORIO,,
03A05,326.0,2027,VENDA DE MALLA HIDROFILA,,
A14AA,310.0,2257,DERIVADOS DEL ANDROSTANO (ANABOLIZANTES),,
S01BZ,307.0,2648,"CORTICOIDES ASOCIADOS, EXCLUYENDO S01CA Y S01CB",,
D11AE,305.0,2393,ANDROGENOS PARA USO TOPICO,,
A14AB,296.0,2258,DERIVADOS DEL ESTRENO (ANABOLIZANTES),,
S01HA,295.0,2661,ANESTESICOS LOCALES (OFTALMICOS),,
V06DX,289.0,2678,OTRAS COMBINACIONES DE NUTRIENTES,,
S01GA,279.0,2659,SIMPATICOMIMETICOS (DESCONGEST. OFTALMICOS),,
A12CB,275.0,2253,ZINC,,
D08AJ,269.0,2745,COMPUESTOS DE AMONIO CUATERNARIO (ANTISEPT./DESINF,,
N06AG,265.0,2584,INHIB. MONOAMINO-OXIDASA TIPO A (ANTIDEPRESIVOS),,
G01AD,256.0,2400,ACIDOS ORGANICOS,,
D04AB,254.0,2353,ANESTESICOS DE USO TOPICO,,
R01AB,254.0,2611,"SIMPATICOMIMETICOS, COMBINACIONES ESCLUIDOS CORTICOSTEROIDES",,
25H01,249.0,2118,OSTOMIA: DESODORANTES Y CUIDADO DE LA PIEL,,
P01BC,246.0,2602,METANOLQUINOLINAS (ANTIMALARICOS),,
25A09,242.0,2098,BOLSAS COLOST RES SINT FIL,,
L02BX,242.0,2772,OTROS ANTAGONISTAS DE HORMONAS Y SUSTANCIAS RELACIONADAS,,
D07BA,239.0,2370,CORTICOSTEROIDES DEBILES+ANTISEPTICO (DERMATOLOG),,
B02BC,238.0,2272,HEMOSTATICOS LOCALES,,
S01CB,236.0,2650,CORTICOST. ASOC. A ANTIINFEC.Y SIMPATICOM.(OFTALM),,
26H05,233.0,2130,APOSITOS B OSTOM ARO RES SINT C-ESP,,
A02AF,232.0,2189,ANTIACIDOS CON CARMINATIVOS,,
A11AB,231.0,2237,OTRAS COMBINACIONES DE MULTIVITAMINAS,,
9GSLI,224.0,2156,FORMULAS EXENTAS DE LIPIDOS,,
14A00,223.0,2056,MUSLERA,,
H01AC,212.0,2437,SOMATROPINA Y AGONISTAS DE LA SOMATROPINA,,
L01CA,209.0,2716,ALCALOIDE DE LA VINCA Y ANALOGOS (ANTINEOPLASICOS),,
41A02,209.0,2719,JERINGA INSULINA,,
19A04,203.0,2064,BRAGUERO INGUINAL BILATERAL,,
G01BA,203.0,2403,ANTIBIOTICOS ASOC.A CORTICOIDES (GINECOLOGICOS),,
02B02,201.0,2024,GASA ESTERIL ALGODON HIDROFILO TIRA,,
25B13,198.0,2112,BOLSAS ILEOST SIST DOBLE ACOPLAMIENTO ADHESIVO,,
A15AA,198.0,2259,ESTIMULANTES APETITO,,
C01BA,197.0,2287,ANTIARRITMICOS CLASE IA,,
01C02,197.0,2020,ALGODON ZIG ZAG MEZCLA,,
B03AC,193.0,2749,HIERRO TRIVALENTE PARENTERAL (ANTIANEMICOS),,
44A01,191.0,2139,EMPAPADOR,,
M01CC,188.0,2521,PENICILAMINA Y SIMILARES (ANTIREUMATICOS),,
G02AB,183.0,2404,ALCALOIDES ERGOTAMINICOS (OXITOCICOS),,
-2,182.0,2065,[Sin referencia],,
08A00,178.0,2050,DUCHA VAGINAL,,
C07DB,176.0,2323,BETABLOQUEANTES SELECT.ASOC.TIAZIDAS Y OTROS DIURETIC.,,
P03AB,174.0,2607,COMPUESTOS DE CLORINA (ECTOPARASITICIDAS),,
J07BM,174.0,2720,VACUNA CONTRA PAPILOMAVIRUS,,
22A00,171.0,2068,INHALADOR,,
03E00,167.0,2769,SISTEMA DE COMPRESIÓN,,
D05BA,163.0,2358,PSORALENOS DE USO SISTEMICO (ANTIPSORIASICOS),,
C02DC,163.0,2298,DERIVADOS DE LA PIRIMIDINA (ANTIHIPERTENSIVOS),,
06F10,161.0,2049,SONDA VESICAL BAJA FRICCION CON BOLSA RECOGIDA DE ORINA,,
9X050,160.0,2176,BEBIDAS ISOTONICAS (APORTE DE ELECTROLITOS),,
B05XA,157.0,2284,SOLUCIONES ELECTROLITOS (SOLUC.IV. ADITIVAS),,
45A01,157.0,2693,COMPRESA TOCOLOGICA,,
03A06,146.0,2028,VENDA DE MALLA HIDROFILA CAMBRIC,,
26F01,141.0,2124,GELIFICADOR BOLSAS ILEOSTOMIA,,
23E00,141.0,2082,OBTURADOR ANAL,,
V04CJ,140.0,2735,TESTS DE LA FUNCION TIROIDEA,,
P01BD,138.0,2603,DIAMINOPIRIMIDINAS (ANTIMALARICOS),,
A02AA,138.0,2186,COMPUESTOS DE MAGNESIO (ANTIACIDOS),,
24F11,135.0,2093,MEDIAS COMP NORMAL PREMAMA,,
C03XA,131.0,2755,ANTAGONISTAS DE LA VASOPRESINA,,
D02AX,130.0,2349,OTROS EMOLIENTES Y PROTECTORES,,
G02BA,129.0,2405,ANTICONCEPTIVOS INTRAUTERINOS,,
23C00,127.0,2075,ABSORBENTE INC ORINA,,
H01AX,123.0,2737,OTRAS HORMONAS DEL LÓBULO ANTERIOR DE LA HIPÓFISIS Y SUS ANÁLOGOS,,
S03AA,119.0,2730,ANTIINFECCIOSOS (OFTALMICOS Y OTOLOGICOS),,
H01CA,117.0,2439,FACTORES DE LIBERACION DE GONADOTROPINAS,,
L01CB,115.0,2499,DERIVADOS DE PODOFILOTOXINA (ANTINEOPLASICOS),,
J01DH,115.0,2733,CARBAPENEMS (ANTIBACTERIANOS BETALACTAMICOS),,
A13AA,114.0,2256,TÓNICOS,,
J01EC,113.0,2463,SULFONAMIDAS DE ACCION INTERMEDIA (ANTIINFEC.SISTE,,
D09AA,112.0,2385,APOSITOS MEDICAMENTOSOS CON ANTIINFECCIOSOS,,
26K01,101.0,2136,INCONTINENCIA FECAL Y DRENAJE,,
G02CX,101.0,2409,OTROS PREPARADOS GINECOLOGICOS,,
9X107,99.0,2179,COMPLEMENTOS DE DIETAS HIPOCALORICAS,,
05A00,94.0,2036,CANULA TRAQUEOTOMIA,,
C03AX,93.0,2300,TIAZIDAS ASOCIADOS A OTRAS SUSTANCIAS (DIURETICOS),,
N03AD,93.0,2553,DERIVADOS DE SUCCINIMIDA (ANTIEPILEPTICOS),,
23C03,91.0,2078,ABSORBENTE INC ORINA NOC RECT,,
J07AM,90.0,2490,VACUNAS CONTRA TETANOS,,
A12CA,88.0,2252,SODIO,,
03A07,88.0,2029,VENDA DE GASA ELASTICA,,
25B09,85.0,2109,BOLSAS ILEOST RES SIN,,
P01CB,83.0,2604,COMPUESTOS DE ANTIMONIO (ANTI-LEHISM./TRIPANOSOMA),,
25B08,83.0,2108,BOLSAS ILEOST RES SINT ADH MIC,,
26H03,82.0,2128,APOSITOS B OSTOM RES NAT,,
D10AX,80.0,2390,OTROS PRODUCTOS ANTI-ACNE PARA USO TOPICO,,
R03CA,80.0,2623,AGONISTAS ALFA Y BETA ADRENERGICOS (ANTIASMATICOS USO SISTEMICO),,
03B02,75.0,2031,VENDA ELASTICA ADHESIVA,,
V07AY,71.0,2682,OTROS PRODUCTOS AUXILIARES NO TERAPEUTICOS,,
9AEAA,68.0,2141,FORMULAS EXENTAS DE FENILALANINA,,
25A08,68.0,2097,BOLSAS COLOST KAR ADH MIC FIL,,
9X038,68.0,2175,"GINSENG, GUARANA: COMPLEMENTO ALIMENTICIO",,
9MLMC,67.0,2163,MODULOS DE TRIGLICERIDOS DE CADENA MEDIA MCT,,
R07AX,63.0,2641,OTROS PRODUCT.DE ACCION SOBRE APARATO RESPIRATORIO,,
B02BD,59.0,2736,FACTORES DE COAGULACION SANGUINEA,,
J01DF,58.0,2460,MONOBACTAMAS (ANTIBACTERIANOS BETALACTAMICOS),,
23E04,56.0,2083,INCONTINENCIA: HIGIENE Y CUIDADO PIEL,,
J01DE,50.0,2459,CEFALOSPORINAS DE CUARTA GENERACIÓN,,
H03BA,50.0,2709,TIOURACILOS (ANTITIROIDEOS),,
25A02,49.0,2095,BOLSAS COLOST ADH FIL,,
J07AJ,48.0,2488,VACUNAS CONTRA BORDETELLA PERTUSSIS,,
M01AA,48.0,2759,BUTILPIRAZOLIDINAS (ANTIINFLAMAT.NO ESTEORIDEOS),,
J01EA,44.0,2461,TRIMETOPRIM Y DERIVADOS (ANTIINFECCIOSOS SISTEMIC),,
05A01,44.0,2037,CANULA TRAQUEOTOMIA FENESTRADA,,
9ZZZZ,43.0,2181,SUPLEMENTO ALIMENTICIO,,
05F00,41.0,2039,CANULA TRAQUEOT-LARING SILICONA,,
A03ED,40.0,2203,ANTIESPASMODICOS ASOCIADOS A OTRAS SUSTANCIAS,,
25A15,40.0,2101,BOLSAS COLOST SIST DOBLE,,
H01AA,37.0,2436,ACTH (HORMONAS LOBULO ANTERIOR HIPOFISIS),,
L01XC,36.0,2501,ANTICUERPOS MONOCLONALES (ANTINEOPLASICOS),,
A03BA,36.0,2200,"ALCALOIDES DE BELLADONA, AMINAS TERCIARIAS",,
V04CG,35.0,2677,TESTS DE LA SECRECION GASTRICA,,
L01AB,32.0,2748,ALQUIL SULFONATOS (ANTINEOPLASICOS),,
22A03,32.0,2724,INHALADORES: ACCESORIOS,,
05D00,32.0,2038,CANULA LARINGUECTOMIA,,
G02AD,31.0,2734,PROSTAGLANDINAS (OXITOCICOS),,
N06BC,31.0,2752,XANTINAS (PSICOESTIMULANTES),,
A03AE,30.0,2198,AGENTES CON EFECTO EN LOS RECEPTORES DE SEROTONINA,,
06D00,30.0,2044,SONDA GASTRICA,,
J02AA,30.0,2765,ANTIBIOTICOS (ANTIMICOTICOS SISTEMICOS),,
21A00,30.0,2067,IRRIGADOR COMPLETO,,
C07CA,29.0,2776,BETABLOQUENTES NO SELECTIVOS ASOC.A OTROS DIURETICOS,,
25B05,29.0,2106,BOLSAS ILEOST KAR ADH MIC,,
N05CX,28.0,2581,"HIPNOTICOS Y SEDANTES E ASOCIACION, EXCL.BARBITUR.",,
25C03,27.0,2114,BOLSAS UROST KAR ADH MIC,,
J02AB,27.0,2723,DERIVADOS IMIDAZOLICOS (ANTIMICOTICOS SISTEMICOS),,
9MMHL,27.0,2164,MODULOS HIDROCARBONADOS Y LIPIDICOS,,
26A02,27.0,2120,SOPORTE CINTURON OSTOMIA,,
J07BJ,25.0,2789,VACUNAS CONTRA LA RUBEOLA,,
9MHID,23.0,2161,MODULOS HIDROCARBONADOS,,
