cod_presfarma,Frequency.10,codes,spanish description,english description,comment
3236,10129.0,5588,CLINDAMICINA 1% (10 MG/ 1 ML)  / 1 SOLUCION USO EXTERNO DE 30 ML,,
6141,10125.0,6679,GABAPENTINA 400 MG / 90 CAPSULAS,,
6430,10106.0,2809,"MIDAZOLAM 7,5 MG / 20 COMPRIMIDOS",,
5500,10086.0,2995,BACLOFENO 10 MG / 30 COMPRIMIDOS,,
6443,10078.0,3338,"ZOPICLONA 7,5 MG / 30 COMPRIMIDOS",,
18173,10040.0,8224,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE CON PLATA 10 X 10 / 10 APOSITOS (DISPENSACION EN CENTROS SANITARIOS),,
8287,10038.0,4730,ELETRIPTAN 40 MG / 4 COMPRIMIDOS RECUBIERTOS,,
6898,9998.0,5866,ACETILCISTEINA 600 MG / 20 SOBRES EFERVESCENTES (NO FINANCIABLE),,
8206,9994.0,3955,ACETILSALICILICO ACIDO 300 MG / 28 CAPSULAS,,
996,9925.0,2227,GLIMEPIRIDE 2 MG / 30 COMPRIMIDOS,,
11820,9903.0,6328,CLOBETASOL  500 MCG/G / CHAMPU DE 125 ML,,
21995,9900.0,3378,SITAGLIPTINA 50 MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
3091,9875.0,3934,HIDROCORTISONA 10 MG EN 1 ML / 1 LOCION DE 60 ML,,
4530,9862.0,6214,LEVOFLOXACINO 500 MG / 10 COMPRIMIDOS,,
22240,9856.0,6975,"LINAGLIPTINA + METFORMINA (2,5/850) MG / 60 COMPRIMIDOS RECUBIERTOS CON PELICULA",,
5147,9831.0,2871,LEFLUNOMIDA 20 MG / 30 COMPRIMIDOS,,
2751,9760.0,2921,IRBESARTAN 75 MG / 28 COMPRIMIDOS,,
2047,9733.0,7006,SODIO CLORURO 0.9 % (0.9 G/100 ML) / 1 FRASCO PARA PERFUSION DE 1000 ML,,
6970,9674.0,3863,"CLOPERASTINA 3,54 MG EN 1 ML / 1 JARABE DE 120 ML (NO FINANCIABLE)",,
5291,9634.0,2379,IBUPROFENO 600 MG / 20 COMPRIMIDOS LIBERACION RETARDADA,,
1043,9630.0,5367,"CALCIFEDIOL 0,1 MG EN 1 ML / 1 SOL GOTAS DE 20 ML",,
9367,9630.0,4268,FENTANILO 100 MCG-HORA  (10MG) / 5 PARCHE TRANSDERMICO,,
17887,9596.0,8487,METADONA CLORHIDRATO 10 MG/ML (1%) / SOLUCION ORAL,,
22551,9564.0,4440,CEFUROXIMA 250 MG / 20 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
3046,9560.0,5642,SULFADIAZINA ARGENTICA 1% (10 MG/1 G) / 1 CREMA DE 50 G,,
24034,9559.0,4092,VILANTEROL + FLUTICASONA 92/22 MCG EN 1 DOSIS / 1 INHALADOR ELLIPTA DE 30 DOSIS,,
10622,9510.0,6074,GALANTAMINA 24 MG / 28 CAPSULAS LIBERACION PROLONGADA,,
2960,9502.0,6826,CICLOPIROX 1% (10 MG/1 G) 1 FRASCO POLVO DE 30 G,,
11918,9496.0,3932,LEUPRORELINA 45 MG / 1 JERINGA PRECARGADA,,
23181,9489.0,7248,LEVOTIROXINA 175 MCG / 100 COMPRIMIDOS,,
16849,9481.0,3757,FEBUXOSTAT 80 MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
8928,9443.0,6051,IMIDAPRIL 10 MG / 28 COMPRIMIDOS,,
10872,9439.0,4745,INSULINA DETEMIR 100 UI EN 1 ML (INNOLET) / 5 PLUMA PREGARGADA DE 3 ML,,
12366,9428.0,4481,DEXAMETASONA 4 MG / 30 COMPRIMIDOS,,
2184,9416.0,6208,NITROGLICERINA 15 MG / 30 PARCHE TRANSDERMICO,,
9195,9384.0,3181,ACETILCISTEINA 4% (200 MG/ 5 ML) / 1 FRASCO SOL ORAL DE 200 ML (NO FINANCIABLE),,
7730,9375.0,3448,BARNIDIPINA 10 MG / 28 CAPSULAS LIBERACION RETARDADA,,
3624,9369.0,5515,METILPREDNISOLONA 16 MG / 30 COMPRIMIDOS,,
6245,9351.0,5472,OLANZAPINA 5 MG / 28 COMPRIMIDOS,,
2660,9347.0,3669,DILTIAZEM 120 MG / 40 CAPSULAS LIBERACION RETARDADA,,
15890,9338.0,4986,"VALSARTAN + AMLODIPINO + HIDROCLOROTIAZIDA (160/10/12,5) MG / 28 COMPRIMIDOS RECUBIERTOS",,
3142,9329.0,4076,"FLUOCINOLONA  0,025% (0,25 MG/ 1 G) / GEL DE 60 G",,
23212,9313.0,3963,"BIMATOPROST 0,12 MG EN 0,4 ML / 30 SOLUCION EN ENVASE MONODOSIS (NO INYECTABLE) DE 0,4 ML",,
2340,9257.0,2661,ESPIRONOLACTONA 25 MG / 20 COMPRIMIDOS,,
12418,9234.0,2307,"PREDNICARBATO 0.25% (2,5 MG/1 G) / POMADA DE 60 G",,
11987,9199.0,1753,CALCIO CARBONATO + COLECALCIFEROL (1500MG (600MG CA)/400UI)  / 60 COMPRIMIDOS,,
3197,9130.0,3304,"BECLOMETASONA + CLIOQUINOL (0,25/30)MG EN 1 G / 1 POMADA DE 30 G (NO FINANCIABLE)",,
17543,9121.0,4868,DABIGATRAN 150 MG / 60 CAPSULAS DURAS,,
5848,9109.0,6980,TRAMADOL 50 MG / 60 CAPSULAS LIBERACION MODIFICADA 12 HORAS,,
2191,9104.0,2874,"NITROGLICERINA 0,4 MG / 30 COMPRIMIDOS",,
8780,9103.0,1697,DIACEREINA 50 MG / 30 CAPSULAS,,
11690,9046.0,5581,ACIDO FOLICO 5 MG / 60 COMPRIMIDOS (NO FINANCIABLE),,
1211,9039.0,3936,"ENOXAPARINA 6000 UI EN 0,6 ML / 2 JERINGA DE 0,6 ML",,
3084,9034.0,5507,HIDROCORTISONA 1% (10 MG EN 1 G) / 1 POMADA TOPICA DE 30 G,,
12621,9031.0,7824,CORPITOLINOL + TOCOFEROL / 1 FRASCO GOTAS DE 20 ML (DISPENSACIÓN CENTROS SANITARIOS),,
10577,9021.0,4703,TRAMADOL 100 MG / 30 COMPRIMIDOS LIBERACION MODIFICADA 24 HORAS,,
10858,9015.0,2220,SACCHAROMYCES BOULARDII  / 50 CAPSULAS (NO FINANCIABLE),,
6019,9009.0,1787,PARACETAMOL + CODEINA (500/15)MG / 30 COMPRIMIDOS,,
13657,9009.0,4734,FLUOXETINA 20 MG / 56 COMPRIMIDOS DISPERSABLES,,
10109,9007.0,6561,GLUCOSAMINA 625 MG / 60 COMPRIMIDOS RECUBIERTOS,,
8632,8995.0,2309,MEMANTINA 10 MG / 112 COMPRIMIDOS,,
16436,8994.0,4457,ESTERES ETILICOS DE LOS ACIDOS OMEGA 3 1000 MG / 100 CAPSULAS BLANDAS,,
5010,8981.0,6615,MEGESTROL 160 MG / 30 SOBRES,,
2493,8905.0,6875,NADOLOL 40 MG / 60 COMPRIMIDOS,,
1041,8851.0,6792,"CALCIFEDIOL 3 MG EN 1,5 ML / 1 AMPOLLAS BEBIBLES DE 1,5 ML",,
294,8829.0,4177,BOLSAS RECOGIDA ORINA PIERNA 750 ML / 30 BOLSA,,
7715,8798.0,6568,OXCARBAZEPINA  300 MG / 100 COMPRIMIDOS RECUBIERTOS,,
8548,8787.0,6635,TACROLIMUS 0.1% (1 MG/1 G) / 1 POMADA DE 30 G,,
16628,8761.0,3706,ESOMEPRAZOL 20 MG / 28 CAPSULAS DURAS,,
1394,8734.0,3194,HIERRO GLUCEPTATO + FOLICO ACIDO (1/300) MG / 50 GRAGEAS,,
2808,8722.0,6892,FENOFIBRATO 200 MG / 30 CAPSULAS,,
8972,8705.0,2502,INSULINA ISOFANICA ACCIÓN INTERMEDIA 100 UI EN 1 ML / 5 CARTUCHO/PLUMA DE 3 ML,,
4829,8700.0,2691,SALMONELLA TYPHI INACTIVADOS + SALMONELLA TYPHI VIVOS 1 UD / 3 CAPSULAS,,
12120,8688.0,2506,PALIPERIDONA 3 MG / 28 COMPRIMIDOS DE LIBERACION GRADUAL,,
23889,8682.0,2006,CICLOPIROX 80 MG/G / 1 FRASCO USO EXTERNO (UÑAS) DE 6 G,,
8374,8671.0,3408,LEVETIRACETAM 1000 MG / 30 COMPRIMIDOS,,
6251,8659.0,2288,QUETIAPINA 200 MG / 60 COMPRIMIDOS RECUBIERTOS,,
22592,8658.0,1747,FUSIDICO ACIDO 250 MG / 10 COMPRIMIDOS,,
12320,8656.0,6026,AZITROMICINA 15MG/G COLIRIO EN SOLU CAJA 6 ENV UNIDOSIS,,
23196,8637.0,1682,MOMETASONA 1 MG EN 1 G / 1 CREMA DE 50 G,,
9256,8627.0,5673,TERIPARATIDA  20 MCG /80MCL / 1 PLUMA PREGARGADA (28 DOSIS),,
6116,8623.0,2354,VALPROICO ACIDO 500 MG / 100 COMPRIMIDOS,,
9568,8614.0,3942,PIMECROLIMUS 1% (10 MG/1 G) / 1 CREMA DE 30 G,,
6653,8611.0,4934,FLUNARIZINA 5 MG / 60 CAPSULAS,,
9061,8610.0,6876,FLUOXETINA 20 MG / 60 COMPRIMIDOS DISPERSABLES,,
8612,8607.0,4064,QUETIAPINA 300 MG / 60 COMPRIMIDOS RECUBIERTOS,,
15940,8607.0,1703,SILODOSINA 4 MG / 30 CAPSULAS DURAS,,
8396,8590.0,4720,"CARBOCISTEINA + PROMETAZINA (100/2,5) EN 5 ML / 1 SOLUCION DE 200 ML (NO FINANCIABLE)",,
3198,8577.0,3009,"BECLOMETASONA + CLIOQUINOL (0,25/30)MG EN 1 G / 1 POMADA DE 60 G (NO FINANCIABLE)",,
11585,8563.0,5327,BUDESONIDA 200 MCG EN 1 PULSACION / 1 INHALADOR DE 120 PULSACIONES,,
5685,8524.0,4085,PRILOCAINA + LIDOCAINA (25/25)MG / G / 1 CREMA DE 30 G,,
2456,8511.0,4009,DIOSMINA + HESPERIDINA (450/50) MG / 30 COMPRIMIDOS (NO FINANCIABLE),,
9718,8495.0,5732,"ADRENALINA 0,3 MG EN 0,3 ML / 1 JERINGA PRECARGADA AUTOINYECTABLE DE 2 ML",,
12225,8485.0,5987,AMLODIPINO + ATORVASTATINA (5/10) MG / 28 COMPRIMIDOS RECUBIERTOS,,
15697,8430.0,2967,GASA ESTERIL ALGODON HIDROFILO COMPRESA 14 X 28 / 100 COMPRESA,,
6622,8395.0,2682,DONEPEZILO 5 MG / 28 COMPRIMIDOS,,
16743,8384.0,4472,"ENOXAPARINA 6000 UI EN 0,6 ML / 30 JERINGA PRECARGADA DE 0,6 ML",,
22399,8370.0,2116,APIXABAN 5 MG / 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
3275,8357.0,2898,KETOCONAZOL 400 MG / 5 OVULOS,,
16670,8308.0,3550,COMPLEMENTO ALIMENTICIO / 10 SOBRES (NO FINANCIABLE),,
11573,8306.0,2432,PAROXETINA 10 MG / 30 COMPRIMIDOS,,
1034,8300.0,4225,"CALCITRIOL 0,25 MCG / 20 CAPSULAS",,
23241,8298.0,6493,"BETAMETASONA 0.05% (0,5 MG EN 1 G) / 1 CREMA DE 50 G",,
8490,8292.0,6256,CLARITROMICINA 500 MG / 14 COMPRIMIDOS DE LIBERACION GRADUAL,,
17387,8264.0,8610,"AGUJA PLUMAS INSULINA 29G (0,33 X 12) MM / 100 AGUJA (DISPENSACION EN CENTROS SANITARIOS)",,
22673,8258.0,3518,AMOXICILINA 500 MG / 30 SOBRES (GRANULADO/POLVO),,
6267,8237.0,6472,TIAPRIDA 100 MG / 24 COMPRIMIDOS,,
17255,8233.0,2699,ACIDO IBANDRONICO 150 MG / 3 COMPRIMIDOS RECUBIERTOS,,
3695,8227.0,4962,CARBIMAZOL 5 MG / 50 COMPRIMIDOS,,
6532,8205.0,6938,MIANSERINA 30 MG / 30 COMPRIMIDOS,,
890,8186.0,6733,LACTULOSA 10000 MG / 10 SOBRES,,
8373,8169.0,1989,"BIMATOPROST 0.03% (0,3 MG/1 ML)  / 1 COLIRIO DE 3 ML",,
3462,8141.0,3037,"POTASIO CITRATO + CITRICO ACIDO (80,34/18,26) G EN 100 G / 1 FRASCOS GRANULADO DE 280 G",,
116,8132.0,3767,ESPARADRAPO HIPOALERGICO 5 X 5 / 1 ESPARADRAPO,,
3260,8130.0,2835,CLINDAMICINA 100 MG / 3 OVULOS,,
2667,8128.0,3703,DILTIAZEM 60 MG / 60 COMPRIMIDOS,,
22371,8121.0,7003,RUSCUS ACULEATUS + HESPERIDINA + AC ASCORBICO / 60 CAPSULAS DURAS (NO FINANCIABLE),,
11943,8100.0,4785,"ENALAPRIL + HIDROCLOROTIAZIDA (20/12,5) MG / 30 COMPRIMIDOS",,
6065,8088.0,3270,"ZOLMITRIPTAN 2,5 MG / 6 COMPRIMIDOS",,
5444,8052.0,5668,"DEXKETOPROFENO 1,25% (12,5 MG/ 1 G) / 1 GEL DE 60 G (NO FINANCIABLE)",,
8549,8008.0,5121,TACROLIMUS 0.1% (1 MG/1 G) / 1 POMADA DE 60 G,,
2594,8008.0,5810,NIFEDIPINO 60 MG / 28 COMPRIMIDOS LIBERACION RETARDADA (OROS),,
2582,7988.0,3403,NICARDIPINO 40 MG / 60 CAPSULAS LIBERACION RETARDADA,,
6959,7988.0,6069,DIMEMORFANO 20 MG / 30 CAPSULAS (NO FINANCIABLE),,
956,7987.0,5156,INSULINA HUMANA ACCION RAPIDA 100 UI EN 1 ML / 5 JERINGA PRECARGADA DE 3 ML,,
18005,7986.0,7818,APOSITO DE ESPUMA POLIURETANO CON SILICONA 20 X 20 / 5 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
875,7985.0,5311,"PLANTAGO OVATA 3,5 G / 30 SOBRES EFERVESCENTES",,
22552,7973.0,2762,ITRACONAZOL 100 MG / 7 CAPSULAS,,
8221,7973.0,3621,"CARMELOSA 0,5% (2 MG/0,4 ML) 30  ENVASE MONODOSIS DE 0,4 ML (NO FINANCIABLE)",,
9441,7969.0,5920,"OXITETRACICLINA / POLIMIXINA B  (30MG/10,000UI)  EN 1 G / POMADA TOPICA DE 4,7 G",,
22206,7966.0,3683,ALENDRONATO SODICO SEMANAL 70 MG / 4 COMPRIMIDOS EFERVESCENTES,,
644,7939.0,3774,ALMAGATO 1500 MG / 30 SOBRES (NO FINANCIABLE),,
18524,7932.0,8892,"APOSITO DE ESPUMA POLIURETANO CON BORDE 7,5X7,5CM  / 10 APOSITOS",,
22721,7920.0,6856,ERITROMICINA 500 MG / 30 COMPRIMIDOS,,
15888,7916.0,4956,SAXAGLIPTINA 5 MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
7169,7914.0,2686,ACIDO CROMOGLICICO 4% (40 MG/1 ML) / 1 COLIRIO DE 10 ML,,
11940,7881.0,3112,PARACETAMOL 650 MG / 20 COMPRIMIDOS EFERVESCENTES,,
7101,7875.0,1699,"DEXAMETASONA 0,05% (0,5 MG/1 G) / 1 POMADA OFTALMICA DE 3 G",,
11819,7873.0,6170,METFORMINA + PIOGLITAZONA (850/15)MG / 56 COMPRIMIDOS,,
18733,7854.0,1809,CALCIO CARBONATO + LACTOGLUCONATO CALCICO + COLECALCIFEROL (1050MG/1358MG/400UI) / 60 COMPRIMIDOS EFERVESCENTES,,
935,7852.0,6603,SULFASALAZINA 500 MG / 50 COMPRIMIDOS,,
13679,7826.0,5026,MESALAZINA 1200 MG / 60 COMPRIMIDOS LIBERACION RETARDADA,,
7603,7823.0,6265,CITALOPRAM 30 MG / 28 COMPRIMIDOS,,
8454,7816.0,2208,BARNIDIPINA 10 MG / 56 CAPSULAS LIBERACION RETARDADA,,
5292,7813.0,5639,IBUPROFENO CON SAL (LISINA) 600 MG / 20 SOBRES,,
5178,7770.0,7179,INDOMETACINA 25 MG / 50 CAPSULAS,,
2961,7768.0,2940,CICLOPIROX 10 MG EN 1 ML / 1 FRASCO USO EXTERNO DE 30 ML,,
9471,7755.0,4845,CITALOPRAM 10 MG / 28 COMPRIMIDOS RECUBIERTOS,,
17299,7706.0,3447,LEVONORGESTREL +  ETINILESTRADIOL (100/20)MCG  / 63 COMP RECUBIERTOS,,
15032,7696.0,2249,DELAPRIL + MANIDIPINO (30/10) MG  / 28 COMPRIMIDOS,,
2645,7662.0,3868,DILTIAZEM 200 MG / 28 CAPSULAS LIBERACION RETARDADA,,
3304,7660.0,5846,"CABERGOLINA 0,5 MG / 8 COMPRIMIDOS",,
12121,7632.0,6047,PALIPERIDONA 6 MG / 28 COMPRIMIDOS DE LIBERACION GRADUAL,,
12569,7592.0,5620,TRAMADOL 50 MG / 60 COMPRIMIDOS LIBERACION MODIFICADA 12 HORAS,,
2809,7562.0,2128,FENOFIBRATO 250 MG / 30 CAPSULAS LIBERACION RETARDADA,,
1220,7560.0,6599,"ENOXAPARINA 8000 UI EN 0,8 ML / 10 JERINGA DE 0,8 ML",,
7863,7544.0,4634,ENALAPRIL 10 MG / 60 COMPRIMIDOS,,
2665,7527.0,2234,DILTIAZEM 120 MG / 60 CAPSULAS LIBERACION RETARDADA,,
22617,7521.0,3217,DICLOFENACO 75 MG EN 3 ML / 6 AMPOLLAS DE 3 ML (NO FINANCIABLE),,
3769,7496.0,2303,MINOCICLINA 100 MG / 12 CAPSULAS,,
1250,7491.0,6341,"BEMIPARINA 3500 UI EN 0,2 ML / 2 JERINGA PRECARGADA DE 0,2 ML",,
3114,7472.0,6800,"BETAMETASONA 0.05 % (0,5 MG/1 G) / 1 CREMA DE 60 G",,
13676,7464.0,5309,LEVOTIROXINA 88 MCG / 28 COMPRIMIDOS,,
3215,7463.0,2536,BETAMETASONA + SALICILICO (0.5/30) MG/1 G POMADA DE 30 G,,
10744,7445.0,1838,COMPLETA POLIMERICA HIPERPROTEICA HIPERCALORICA CON FIBRA  / 24 BOTELLA DE 200 ML,,
888,7439.0,7048,LACTULOSA 3330 MG EN 5 ML / 1 FRASCO SOL ORAL DE 800 ML,,
916,7431.0,4190,SALES PARA REHIDRATACION ORAL (GLUCOSA 1 G EN 100 ML) / 2 SOBRES DE 28 G,,
6317,7429.0,2657,CLORAZEPATO DIPOTASICO 50 MG / 20 COMPRIMIDOS RECUBIERTOS,,
3074,7423.0,6500,"IMIQUIMOD 5% (12,5 MG/250MG) / 12 SOBRES CREMA DE 250 MG",,
6188,7410.0,3634,LEVOMEPROMAZINA 25 MG / 20 COMPRIMIDOS,,
18784,7396.0,2644,RIVAROXABAN 15 MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
5221,7394.0,5132,DICLOFENACO 100 MG / 12 SUPOSITORIOS,,
5942,7383.0,5469,METAMIZOL 2000 MG EN 5 ML / 6 AMPOLLAS DE 5 ML,,
2434,7373.0,1744,HIDROCORTISONA 10 MG EN 1 G / 1 POMADA RECTAL DE 30 G (NO FINANCIABLE),,
8829,7355.0,6068,"CIPROFLOXACINO 0,3% (3 MG/1 G) / 1 POMADA OFTALMICA DE 3,5 G",,
22571,7336.0,6384,NITROFURANTOINA 50 MG / 21 COMPRIMIDOS,,
6363,7327.0,2101,ALPRAZOLAM 2 MG / 30 COMPRIMIDOS,,
6294,7319.0,4106,DIAZEPAM 2 MG / 100 COMPRIMIDOS,,
9054,7318.0,3677,"FLUOCINOLONA  0,01% (0,1 MG/ 1 G) / 1 CREMA RECTAL DE 30 G (NO FINANCIABLE)",,
9455,7318.0,6698,BUDESONIDA 200 MCG EN 1 PULSACION / 1 INHALADOR DE 100 PULSACIONES,,
18734,7296.0,4938,CALCIO CARBONATO + LACTOGLUCONATO CALCICO + COLECALCIFEROL (2100MG/2716MG/800UI) / 30 COMPRIMIDOS EFERVESCENTES,,
6713,7292.0,7190,AZELASTINA 1 MG/ ML (140 MCG / PULVERIZACION) / SPRAY NASAL 20 ML (143 PULVERIZACIONES),,
12127,7283.0,1651,VENLAFAXINA 75 MG / 30 COMPRIMIDOS DE LIBERACION GRADUAL,,
6273,7277.0,6082,RISPERIDONA 5 MG EN 5 ML / 1 FRASCO DE 30 ML,,
5738,7275.0,4535,ETILO CLORURO 1 G EN 1 G / 1 SPRAY DE 100 G,,
5834,7268.0,4166,TRAMADOL 100 MG EN 1 ML / 1 FRASCO SOL GOTAS DE 30 ML,,
4175,7202.0,6269,"CEFONICID IM 1000 MG EN 2,5 ML  / 1 VIAL DE 2,5 ML",,
17297,7174.0,5545,CALCIO CARBONATO + COLECALCIFEROL (1250MG (500MG CA)/800UI) / 30 COMPRIMIDOS MASTICABLES,,
22531,7156.0,4735,ESCITALOPRAM 10 MG / 56 COMPRIMIDO BUCODISPERSABLE,,
6534,7148.0,3040,MIANSERINA 10 MG / 50 COMPRIMIDOS,,
5354,7143.0,3903,"DEXKETOPROFENO 12,5 MG / 40 COMPRIMIDOS",,
1119,7131.0,2135,POTASIO ASCORBATO 390 MG / 20 COMPRIMIDOS EFERVESCENTES,,
5049,7121.0,2283,ANASTROZOL 1 MG / 28 COMPRIMIDOS RECUBIERTOS,,
4996,7119.0,4662,HIDROXICARBAMIDA 500 MG / 20 CAPSULAS,,
2556,7090.0,5203,BISOPROLOL + HIDROCLOROTIAZIDA (10/25) MG / 56 COMPRIMIDOS RECUBIERTOS,,
1091,7079.0,2804,CALCIO CARBONATO* 1250 MG (CALCIO 500 MG ) / 90 COMPRIMIDOS MASTICABLES,,
2268,7078.0,2369,DOXAZOSINA 4 MG / 28 COMPRIMIDOS,,
10471,7043.0,2105,OLANZAPINA 10 MG / 56 COMPRIMIDOS BUCODISPERSABLES,,
3141,7042.0,6783,"FLUOCINOLONA  0,01% (0,1 MG/ 1 G) / 1 CREMA DE 60 G (NO FINANCIABLE)",,
16630,7032.0,2652,ESOMEPRAZOL 40 MG / 28 CAPSULAS DURAS,,
2997,7026.0,2625,"CALCIPOTRIOL 0,005% ( 0,05 MG/ 1 G) / CREMA DE 100 G",,
6638,7026.0,3109,GINKGO BILOBA 200 MG EN 5 ML / 1 FRASCO SOL GOTAS DE 50 ML (NO FINANCIABLE),,
8345,6962.0,6360,"BETAMETASONA + GENTAMICINA (0,5/1)MG EN 1 G / 1 CREMA DE 30 G (NO FINANCIABLE)",,
10906,6951.0,5496,ATOVACUONA + PROGUANIL (250/100)MG / 12 COMPRIMIDOS,,
17521,6940.0,5236,PALIPERIDONA 150 MG  / 1 JERINGA PRECARGADA SUSPENSION INYECTABLE DE LIBERACION PROLONGADA,,
12280,6937.0,4364,"RIVASTIGMINA (4,6MG/ 24H)  / 60 PARCHE TRANSDERMICO",,
17693,6894.0,4756,APOSITO DE ESPUMA POLIURETANO TALÓN / 3 APOSITOS,,
5886,6879.0,2767,ACETILSALICILICO ACIDO 500 MG / 20 COMPRIMIDOS,,
1251,6874.0,5009,"BEMIPARINA 2500 UI EN 0,2 ML / 10 JERINGA PRECARGADA DE 0,2 ML",,
8530,6870.0,2509,"CODEINA 28,7 MG / 10 COMPRIMIDOS (NO FINANCIABLE)",,
3121,6834.0,6495,"BETAMETASONA 0.05% (0,5 MG/1 ML) / 1 FRASCO USO EXTERNO DE 60 ML",,
6459,6822.0,3546,CLOMIPRAMINA 25 MG / 40 GRAGEAS,,
13990,6812.0,5061,LACOSAMIDA 100 MG / 56 COMPRIMIDOS RECUBIERTOS,,
1049,6806.0,6650,SULBUTIAMINA 200 MG / 30 GRAGEAS,,
2633,6787.0,2393,VERAPAMILO 240 MG / 30 COMPRIMIDOS LIBERACION RETARDADA,,
6068,6762.0,6226,RIZATRIPTAN 10 MG / 2 LIOTABS,,
17928,6761.0,6993,DULOXETINA 30 MG / 7 CAPSULAS,,
9055,6740.0,3484,"FLUOCINOLONA  0,01% (0,1 MG/ 1 G) / 1 CREMA RECTAL DE 60 G (NO FINANCIABLE)",,
7102,6725.0,2776,"HIDROCORTISONA 1,5% (15 MG EN 1 G) / 1 POMADA OFTALMICA DE 3 G",,
10676,6724.0,2533,ESPECIALES (DM) HIPERPROTEICAS/ 24 BOTELLA DE 200 ML,,
17534,6723.0,6861,PALIPERIDONA 100 MG / 1 JERINGA PRECARGADA DE LIBERACION PROLONGADA,,
3367,6682.0,6206,MEDROXIPROGESTERONA 150 MG EN 1 ML / 1 VIAL DE 1 ML,,
5967,6667.0,5624,PARACETAMOL 500 MG / 16 COMPRIMIDOS BUCODISPERSABLES (NO FINANCIABLE),,
2552,6664.0,4365,ATENOLOL + CLORTALIDONA (100/25) MG / 56 COMPRIMIDOS,,
6278,6645.0,3609,RISPERIDONA 1 MG / 60 COMPRIMIDOS,,
67,6644.0,5422,GASA ESTERIL ALGODON HIDROFILO COMPRESA / 50 COMPRESA,,
5170,6641.0,5819,INDOMETACINA 75 MG / 20 CAPSULAS LIBERACION RETARDADA,,
14414,6635.0,2400,RANOLAZINA 375 MG / 60 COMPRIMIDOS  LIBERACION MODIFICADA,,
6014,6631.0,5640,PARACETAMOL + CODEINA (300/15)MG / 20 CAPSULAS,,
6115,6618.0,4361,VALPROICO ACIDO 300 MG / 100 COMPRIMIDOS LIBERACION RETARDADA (CRONO),,
4681,6614.0,5225,VALACICLOVIR 500 MG / 42 COMPRIMIDOS,,
2730,6599.0,2607,CAPTOPRIL + HIDROCLOROTIAZIDA (50/25) MG / 30 COMPRIMIDOS,,
3086,6597.0,6528,"HIDROCORTISONA 0,1% (1 MG EN 1 G) / 1 CREMA TOPICA DE 60 G",,
7578,6588.0,5282,FENOXIMETILPENICILINA 400 MG / 30 CAPSULAS,,
18006,6567.0,8583,"APOSITO DE HIDROFIBRA DE HIDROCOLOIDE CON PLATA 2,5 X 45 / 5 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS)",,
9582,6536.0,5570,METILPREDNISOLONA 40 MG EN 2 ML / 3 INYECTABLES DE 2 ML,,
6159,6526.0,4373,LEVODOPA + BENSERAZINA (200/50)MG / 100 COMPRIMIDOS,,
3671,6473.0,6386,TRIAMCINOLONA 40 MG EN 1 ML / 5 AMPOLLAS DE 1 ML,,
18007,6462.0,7666,APOSITO DE ESPUMA POLIURETANO CON SILICONA FIBRAS Y BORDE 15X20 / 5 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
2916,6457.0,4666,MICONAZOL 1% (10 MG EN 1 ML) / 1 AEROSOL DE 125 ML,,
2891,6441.0,5855,COMPLETAS POLIMERICAS NORMOPROTEICA HIPERCALORICA  / 24 BOTELLA DE 200 ML,,
7248,6432.0,3889,FOLINICO ACIDO 15 MG / 10 COMPRIMIDOS,,
1399,6415.0,2590,CIANOCOBALAMINA 1 MG EN 1 ML / 8 AMPOLLAS DE 1 ML,,
13584,6396.0,6947,"TAFLUPROST 15 MCG/ML  / 30 COLIRIO MONODOSIS DE 0,3 ML",,
9779,6378.0,6307,PIMECROLIMUS 1% (10 MG/1 G) / 1 CREMA DE 60 G,,
3167,6364.0,5396,MOMETASONA 1 MG EN 1 G / 1 CREMA DE 60 G,,
6773,6360.0,5636,BUDESONIDA 500 MCG EN 1 ML / 5 SUSPENSION INHALACION DE 2 ML,,
9151,6360.0,4675,OMEPRAZOL 10 MG / 28 CAPSULAS,,
2956,6324.0,4474,"MICONAZOL + INOSINA + GUANOSINA + VITAMINA F 0,5 MG /10 MG / 10 MG / 10 MG EN 1 G / 1 POMADA DE 50 G (NO FINANCIABLE)",,
1063,6321.0,5381,TOCOFEROL 200 MG / 20 CAPSULAS,,
6551,6321.0,4015,MIRTAZAPINA 15 MG / 60 COMPRIMIDOS,,
6712,6315.0,6909,AZELASTINA 1 MG/ML (140 MCG / PULVERIZACION) / SPRAY NASAL 10 ML (72 PULVERIZACIONES),,
9507,6310.0,4091,ARIPIPRAZOL 10 MG / 28 COMPRIMIDOS,,
4680,6309.0,1823,VALACICLOVIR 500 MG / 10 COMPRIMIDOS,,
8365,6302.0,7259,LEVOTIROXINA 150 MCG / 84 COMPRIMIDOS,,
